Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
115.15681128794911,17,0,0.05038773761719193,-0.0035820659815853895,voo,price_alone,lstm_attention,long_only
