Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
131.3574933703968,126,59,11.990392680587393,-2.003947747613652,crm,all_variables,arimax,both
