Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
92.42053551684957,12,0,0.11914758877999405,0.0,ilmn,all_variables,lstm_attention,long_only
