Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
129.93271561198904,125,58,11.909445696150332,-2.0058033042813963,gm,price_alone,arimax,both
