Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
92.62013275959862,4,0,0.038926132576736674,0.0,nke,all_variables,lstm_attention,long_only
