Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
94.59431347489263,130,61,12.114905511215138,-2.0013014645283778,avgo,price_alone,arimax,both
