Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
126.08364459571155,28,11,6.2639763685912095,-0.036087499742459346,cof,all_variables,lstm,both
