Date,voo_Predicted,voo_Actual,voo_predict_pct_change,tsla_Predicted,tsla_Actual,tsla_predict_pct_change,avgo_Predicted,avgo_Actual,avgo_predict_pct_change,cof_Predicted,cof_Actual,cof_predict_pct_change,crm_Predicted,crm_Actual,crm_predict_pct_change,gm_Predicted,gm_Actual,gm_predict_pct_change,gs_Predicted,gs_Actual,gs_predict_pct_change,ibm_Predicted,ibm_Actual,ibm_predict_pct_change,ilmn_Predicted,ilmn_Actual,ilmn_predict_pct_change,nke_Predicted,nke_Actual,nke_predict_pct_change,nvda_Predicted,nvda_Actual,nvda_predict_pct_change,orcl_Predicted,orcl_Actual,orcl_predict_pct_change,regn_Predicted,regn_Actual,regn_predict_pct_change
2022-10-03,336.8090985650597,331.8277685408129,-0.3402798532336049,258.52405096140103,250.5200042724609,-6.1367569864095195,46.32395460995792,44.94473854117626,-0.5979335876721947,106.03122183129346,93.4106665762688,0.020124713142832817,180.524368395368,151.02951522862656,0.42065736758667427,35.8243370935474,33.49035317506215,-1.0277377019130784,273.9783833543464,288.4501093838159,4.007987813173375,110.29403261226592,111.57774446722384,1.6157253529587745,197.3397717939615,191.1284027099609,-0.316686214844919,101.9216202315929,84.86024861567239,-0.9335273096844676,15.37092295527894,12.86723411802245,-8.213980630045793,60.87197239843406,61.76850145412232,5.043565284037865,708.5789695039796,738.1699829101562,4.329549960717682
2022-10-04,335.6630050587851,332.77822433787884,0.08292509173968288,242.65905820247835,245.00999450683597,0.2727504269801395,46.04696812620696,45.33327216144912,-0.36195550906550356,106.05256031052886,93.13348695719807,0.6415327098021173,181.2837574513124,151.52731763725797,0.2624215356585635,35.45615687477658,33.66661515286429,-0.8214101875225199,284.95940356991804,288.2432834792484,4.388831872698051,112.07608125998291,113.31319077194637,2.6477133803967323,196.7148239402836,195.311279296875,-0.20751457274871266,100.97015407225808,84.65705369678129,-0.9243680625054762,14.108358321073066,12.899205642554442,-5.561625604956255,63.94209006603059,63.2594726640441,1.3969810051851494,739.2572499997929,738.2000122070312,-0.0001373421493311433
2022-10-05,335.94135391366626,334.77616712970064,0.43504915296286306,243.3209118198316,239.44000244140625,-2.814217268527619,45.88029858831652,46.411562212620105,-0.14209523492656473,106.73292217450351,93.4011232248353,-0.3232859354444506,181.75948507151568,155.0317641079094,0.4416323221061891,35.1649163901032,33.862464794188085,-0.7077699922469205,297.4657926980449,289.0048260156362,-2.7301670901218267,115.0435346597278,113.46765770469013,-2.444214323749716,196.30661201385053,210.69065856933597,0.06068007078192661,100.03681821535156,87.55990503911706,-0.8418198945414845,13.32370425224929,13.20792272906878,-4.668155703017263,64.83534891857141,64.21795090981165,-0.3641709428207407,739.2562346879967,743.8800048828125,0.03673225173124184
2022-10-06,337.4028639283197,328.8600185465122,-0.07414663274778466,236.47333270145904,233.94000244140625,-2.6911924329640957,45.81510487025244,45.31696646510176,-0.02523751554350806,106.38786964862447,91.0785067768115,-1.1271790729006304,182.56219370608528,151.12908356648444,0.28795839503943377,34.91602966409533,33.353258589174565,-0.6061288312015134,289.34447952143285,285.8176318183979,-1.4031792940677912,112.23162410702676,110.39654856900694,-1.9985653666578784,196.42573100497012,202.6070098876953,0.1895945094358531,99.19468837774843,85.6730428380968,-0.7823568401603698,12.70173299234476,12.493576094442831,-17.006694173855273,64.59923741713354,62.43653306503732,-3.512692911584969,739.5277801490611,731.6599731445312,-1.6721210308641044
2022-10-07,337.1526910659222,324.38894225880574,-0.27598494211027447,230.10938026581937,223.92999267578125,-4.365125475378329,45.803542276039536,44.12930960778167,-0.08097404903449901,105.18868784584038,90.3712204550584,-0.0029254268617440182,183.0878968690301,149.954308557691,0.015889819167469454,34.70439354159038,31.708125886612656,-0.5754407511641912,285.2844576962599,285.4697266283811,-1.4324554300344405,109.98860173718607,108.84281497631092,-1.9063354628269802,196.7981434060748,201.72178649902344,-0.09809024702416291,98.41863194814935,84.91829483584647,-0.7845916233135242,10.541588107557011,12.026003304868532,13.756959486783549,62.33006458344394,61.58455279959438,-1.5272246507856524,727.1619806081062,720.1400146484375,0.06555732124817748
2022-10-10,336.2222004066607,319.27773017242805,0.23836727956025872,220.0648170866009,220.9499969482422,-0.13195265996568395,45.7664532932574,41.750166589598734,-0.2871100523532788,105.18561062771062,88.25888818537145,0.25587791083792055,183.1169892047601,143.87129325231734,0.1936013680565951,34.504690318707674,31.34579911647118,-0.6157212254703559,281.1978849909455,280.1858966813013,-0.5004347082638971,107.89185001720256,106.72574339612702,-0.5338082876631955,196.6051036210688,199.5233459472656,-0.12258811977755579,97.6464476061044,83.25399845200218,-0.7703004100254596,11.991790112777222,11.550438830902284,-4.994331664367446,61.37814447227497,60.18840708893455,-0.3490521079041464,727.6386885237281,728.510009765625,1.7520921803999112
2022-10-11,337.02364411904773,319.2292994954069,0.01771305717259697,219.7744357068065,215.3300018310547,-2.3122231596494736,45.63505320524689,41.46716699541266,-0.4617199014961826,105.45475737068692,89.72127272314737,1.1886284780604939,183.47150620100456,141.68103341375996,-0.4399171145764158,34.292237616632576,31.453516632029885,-0.6412734846619417,279.79067317554683,276.40628193080045,-2.12698623576254,107.31591438009758,107.21639531386325,-0.49433328072352456,196.364089121153,193.73541259765625,-0.21989579236072476,96.89427661981928,85.15053956135336,-0.7045887678661433,11.392880342050304,11.568421666666836,9.200746304258711,61.16390276520204,60.93772970012588,1.1738729270917458,740.3875890869168,738.510009765625,-1.0696369869143352
2022-10-12,337.0833413098157,311.1697660306603,0.13962515075203186,214.6927603054048,208.3000030517578,1.2056857653077957,45.424347082539896,40.04447408928252,-0.561660215436377,106.7082226482645,88.65077310210232,0.0,182.6643836448552,138.3458396038135,-0.2531399648065258,34.07233058949984,30.640732003792625,-0.6356874416150071,273.8395640681556,273.0498309860447,2.293436986306685,106.785416099804,105.49002137145013,2.251562074774438,195.9322927514681,187.6750946044922,-0.42115378468671194,96.21157043005088,83.59267356934349,-0.6242938475557014,12.441110359070116,10.960977862721284,0.30405022285429073,61.88188926091547,60.80148124386936,2.607764000055468,732.4681295875198,712.3699951171875,-0.19144551907528395
2022-10-13,337.5539944332795,328.41388716703534,-0.14294009642992211,217.28128035555343,224.00999450683597,-0.7622294786175154,45.169216596855534,42.52530701179415,-0.5504922221324704,106.7082226482645,94.54806451387113,-0.20269331167662719,182.20198708838257,146.67884657535265,-0.16473292756997715,33.85573706287684,32.38380010468639,-0.5763912187649267,280.11990191363566,289.0706719428619,2.7870323999774405,109.18975603009726,110.66913093404771,1.1652727360332849,195.10711648512185,198.8618621826172,-0.06413236132735145,95.61092751521936,87.57928008410332,-0.5196183478149763,12.478937582842416,12.04598512128898,-8.807468848674272,63.49562289161582,63.95444533708512,0.14216865205733953,731.0658521747699,752.5599975585938,2.8816559244622564
2022-10-14,337.0714944281335,324.48596048166075,0.18313972231771558,215.62509838516584,210.0399932861328,-4.275461669933223,44.92056357269168,42.16747593923738,-0.5995142541720733,106.49193221794746,93.89812822349894,0.0,181.9018404209612,145.4244157353764,-0.2529387804028893,33.660595567398275,33.000731914469604,-0.5084317550639983,287.9269343387537,286.2030846937054,-1.5836412998497806,110.46211448765725,110.66913625205528,-0.908005060551309,194.98198968420223,199.15370178222656,-0.16198258347274175,95.1141155933342,86.63100758130626,-0.4777664678620397,11.379859042588064,11.507477224343374,8.468114063516241,63.58589376279624,64.1101469883382,1.1178307638323615,752.1326546156847,734.0,-2.5216358362823543
2022-10-17,337.68880622704137,334.2912561517045,0.24360474979652214,206.40612995295228,229.5,4.762057500966255,44.65125839101896,42.99825698677559,-0.5421425869204799,106.49193221794746,95.5803442152502,0.39999254553055863,181.44174012427,155.75851749922776,-0.02997978457628392,33.48945441058996,34.0583194757635,-0.39626721263865683,283.36720449317386,302.4307802586168,3.154803034675502,109.45911289811734,111.7594553851088,1.1028590319792642,194.6661528200052,208.16148376464844,-0.09918502765087212,94.65969224282571,89.6015782880069,-0.3662647972606847,12.34351848658179,12.332721533580855,-6.552216824078361,64.29667644473454,66.17319033216948,1.022678639616692,733.1666080605138,740.6599731445312,-0.5363378602279201
2022-10-18,338.5114321985416,328.82117585223654,-0.43812085823382585,216.235308546831,219.8000030517578,1.8029173061634651,44.40918490368534,41.56118284816048,-0.48419132438971557,106.91789200841072,92.3975159223384,0.0,181.3873442814493,151.18881639870852,-0.22173337439717056,33.35674668306922,33.088862180507626,-0.25688096425847684,292.3068816597996,293.91263301375386,1.6370977091295646,110.6662926110386,111.17796133347068,1.1612596399337427,194.4730731425038,198.998046875,0.07113129578590893,94.31298711294494,85.40212001696456,-0.2836376327609136,11.534744391620755,11.86814668461403,11.533394968753319,64.9542248207183,64.70374283173209,1.353719879752191,729.2343579629364,719.280029296875,-0.9558009584851312
2022-10-19,337.0283430065738,327.9774136291514,1.8319017027794926,220.1338523466578,208.27999877929688,-2.6626082503441117,44.19415948314951,41.74344972647757,-0.4179783429468342,106.91789200841072,90.9924895760218,0.0,180.9851480022446,154.314943343874,-0.40505208993164565,33.27105955054449,33.03989845744234,-0.1879986842811876,297.09223092308025,293.433158927652,-0.8350370075461355,111.95141560214157,114.71246601113737,1.4168540399091212,194.61140435938475,198.92022705078125,0.020100867711470016,94.04547998891168,86.57294054704137,-0.2400199805525638,12.865092020942498,12.101935939186028,-3.1732856120722186,65.8335230748553,65.71583149577776,-0.28913530975303026,722.2643289799238,709.4600219726562,-1.9018592629309938
2022-10-20,343.2023709609607,325.38788405982297,-1.7374540809715455,214.27255023227536,206.4199981689453,-1.0874126982378218,44.009437467662565,41.45182148553148,-0.4114645179368437,106.91789200841072,90.43812155338344,0.0,180.25206387779565,156.80388454649614,-0.4679517901432728,33.20851039634306,32.80487894330706,-0.14159340959772893,294.6114008483281,292.3989023810188,1.11618090889396,113.53760375683596,116.6568986126652,2.6984301265116972,194.65052294032645,203.7548675537109,0.08122758351114534,93.81975204613173,84.2022580594761,-0.24389757361326092,12.456845906862078,12.08694514317166,-6.290717894097952,65.64317511399148,69.1217913683201,3.0422920097626482,708.5278779363728,705.8900146484375,-2.1603020473980217
2022-10-21,337.2393873607084,335.0380355635459,1.9739166294692856,211.9425233122116,205.82000732421875,-1.4742894352543945,43.82835424793953,43.43187107814218,-0.22827997513327203,106.91789200841072,93.2577366504418,0.0,179.4085711181093,160.46761296764612,0.4592317934795753,33.16148933419626,34.18562300997623,-0.0030371889506830563,297.8997970600222,308.85217283848374,4.7272677272078845,116.60133666152991,118.93750830550354,1.0407901985824086,194.80863285640268,215.437744140625,0.23902081617981352,93.59092794732123,84.94733214610547,-0.19377520739026766,11.673220872358897,12.496573611773035,-0.7984527956971466,67.64023218543895,70.97075485478734,3.7440924048260493,693.2215356829275,717.9500122070312,4.167247274569452
2022-10-24,343.8962117089418,337.5596180937421,0.20765869182146623,208.81787708220807,210.1000061035156,4.166523451883752,43.72830289176101,43.93648687279501,-0.026351121578271908,106.91789200841072,92.92321155702903,0.0,180.23247231691107,160.98532202692422,0.15521344934001924,33.16048215710632,35.69366866373028,0.1425338589228664,311.98231802585843,308.2505436995728,0.800207341444148,117.8149119449192,119.93697854609316,2.4938422217778644,195.2742660406448,216.52723693847656,0.4036067269088006,93.40957193259284,85.17955739031355,-0.16687686530214574,11.580015713955644,12.682402786109447,19.531952012767228,70.17274498130067,71.4767794076398,0.7491516225736072,722.1097912354028,736.5499877929688,2.3762987147915027
2022-10-25,344.61034208340016,340.1297883778671,0.3419700054237529,217.51832290256408,219.3999938964844,3.043988501121575,43.71677999350189,43.9364767638235,0.1363409649163927,106.91789200841072,97.20521887677832,0.0,180.51221735402493,159.0937326312741,0.815850262997353,33.207747071962274,36.58478443352709,0.3322988351656564,314.478823438709,314.5121788035702,1.3682054517619946,120.753029962552,121.49980018498528,1.4880933716317601,196.06240611430664,224.36770629882807,0.6018593956304441,93.25369296705958,87.8405082797189,-0.046697122364558474,13.841818826276365,12.857244360572604,-5.751142449056513,70.69844523893252,70.65934678991826,2.5835603498531645,739.2692769239133,739.3699951171875,1.1705224381119317
2022-10-26,345.7888060889136,341.4390525602958,0.3777522132250466,224.13955563955065,229.7700042724609,1.1077850443850457,43.776383873175405,44.70971086894156,0.25389235063710824,106.91789200841072,98.58157453516031,0.0,181.9849267540501,161.08488786808203,0.3157443465441556,33.31809602866716,37.25068177700973,0.512080918518576,318.7815398456344,319.0157002877396,0.5354277442743749,122.54994779746926,123.1625749130176,1.4565556194214846,197.2424261268047,229.96109008789065,0.7092136663829018,93.21014617594528,89.87251826062067,0.05710430911576303,13.045756108036889,13.617548073277126,15.51383348696811,72.52498223808823,72.74187076100341,2.669675630557311,747.9225896883754,742.6599731445312,-1.9686829418799956
2022-10-27,347.0950309569989,338.5198332395469,-0.005362169468092759,226.6225401154767,225.3999938964844,0.3844033468247243,43.88752876321493,43.837669844356974,0.2646152140811875,106.91789200841072,94.62454730299476,0.0,182.5595338718385,158.80500304924738,0.25035743918058184,33.48871164084366,37.40735862581872,0.6441070040029251,320.488384653593,318.27293728735066,0.7845930312259553,124.33495594871138,123.17165866532238,-0.8921490744941418,198.6412963688012,230.4474639892578,0.7923460624098544,93.26337318594484,88.24691862748755,0.08361793111748561,15.069652987753702,13.092028892792683,-0.4425862340650344,74.46116401496448,73.2770896081748,-0.4807618896303767,733.1983652467133,733.6099853515625,-0.5445217267631475
2022-10-28,347.0764191332237,344.45534069637347,0.32455799141708486,227.4936847443398,226.19000244140625,1.3802410592049785,44.003661841406654,44.78645715931295,0.3799945326834919,106.91789200841072,101.38206737935968,-0.15327640893598726,183.01658524582007,161.40345975018317,0.3212485801379561,33.704414778072675,37.750090139876136,0.7623345701534667,323.00291418547374,320.67040921750413,0.8936434891692269,123.22570278994226,125.44319864526264,2.2518351286983096,200.2152228588993,225.6128387451172,0.7908992465065268,93.34135808909332,89.98864654228646,0.18922450729943474,15.002956778108535,13.765413117700549,-9.72048621259356,74.10318311580536,74.4448494061884,1.692971603782345,729.2059408476727,745.2000122070312,3.9443722756699495
2022-10-31,348.20288338784485,347.72378298294564,-0.2814420420564012,230.6336459882795,234.0500030517578,-0.8204293874720547,44.17087335058453,45.64506183868325,0.4286045543364647,106.75401210303016,102.73932508499936,-0.0038348635574392276,183.60452342733925,164.27073026029117,0.19773555773832108,33.96135518359384,39.09166534507097,0.8411363484106538,325.88940869791907,324.4875952446048,1.2236846341442398,126.00054245295156,125.61582224393636,-0.3079888769162653,201.7987235478817,223.6770477294922,0.6017597604924374,93.517982814044,92.59153141771948,0.22707038147151692,13.544596433011124,13.798383026092749,4.656291036403326,75.35772896345478,76.48842922258024,-0.36006647829267546,757.9685378110064,750.0,-0.5391444668754297
2022-11-01,347.2228940823388,342.14707463149773,-0.09586652127533402,228.7414597791934,226.0399932861328,-3.567730360166055,44.36019172545532,45.11550357926804,0.42293906389900826,106.74991823232392,101.63057725012492,-0.049478096342225886,183.9675748557711,158.80501327528734,-0.02348672309224753,34.24701648645589,38.40619039108556,0.8771987244060142,329.87726731645904,326.82867262462565,0.868556458880998,125.61247479734232,125.16150715137938,-0.9465206114482538,203.01306706338025,212.24708557128903,0.6077888758931671,93.73033445436432,90.11441071459468,0.27592714875495084,14.175272262638424,13.837347545413657,-12.449407942190172,75.08639104265472,74.59082457891682,-2.399144915640883,753.8819923787418,755.9400024414062,-0.777130806903159
2022-11-02,346.89002357271056,331.051919431829,-0.3848763421486545,220.5805812723641,211.3600006103516,-0.048460958122886755,44.54780830508277,43.26016012719901,0.3103757580741773,106.69710040493568,96.4979182488756,0.17058539965257857,183.9243669008852,148.34145546926902,0.6981051890402323,34.5474308782222,36.99607006844414,0.8019797294398723,332.74243762811625,326.7158512258642,0.013932615246692315,124.42352683283522,123.95306045760344,-0.36686819572245843,204.246957901601,203.89105224609372,0.3416332856853721,93.98896189374273,87.05675491521228,0.21063759559707407,12.410534791746436,13.031084169760945,20.688917894981017,73.28495970961664,72.71267368259429,0.5428041554276897,748.0233431682713,726.0700073242188,-0.5242677663883089
2022-11-03,345.5549259387053,335.9690641924228,0.22348370704412535,220.4736858092465,222.6000061035156,-6.061335628297526,44.686073902815096,43.82807763813046,0.1322909830354435,106.87911008007916,96.258965522412,-0.057403112913345655,185.20835245012967,145.85251884641067,0.7191295975931489,34.82449427090779,38.57266087844842,0.7255168306809834,332.7887973517134,332.8270903935413,0.3357735032545772,123.96705648488935,123.25343011595383,-1.442950473499316,204.94473349479264,201.001953125,0.3901837401153463,94.18693798320236,91.3916716764434,0.16318080347750286,14.97814014513891,13.973223536188517,-8.687973811605975,73.68275351622395,73.89990435215326,-1.4636247721533158,744.1016978949798,725.1799926757812,-0.7062404990804017
2022-11-04,346.3271848970667,336.59949658940286,-0.19141015286618934,207.1100357402699,208.6499938964844,-2.5692238087711483,44.74518954926107,44.77877904932824,0.1643875530491945,106.81775814383911,99.15505161634128,0.17816144526638933,186.5402405298132,139.99848823226395,0.832301800276869,35.07715183804277,38.54328985652967,0.6780522374594478,333.90621395502006,338.47765018687465,2.8052800967422575,122.17827325635749,124.15296098079097,2.0379346996852066,205.74439452111207,217.5583648681641,0.34355596820987433,94.3406329853742,93.19145448372214,0.2597166774360504,13.6768432518636,14.215001041536786,2.582080816604737,72.60431448295583,74.06531802161376,2.113877871162839,738.8465503501005,735.989990234375,1.2516031890612567
2022-11-07,345.664279503038,339.6545336216551,0.03952027060287744,201.78891539167645,194.0200042724609,-4.7115585964648155,44.81874507146833,46.16789550493804,0.25165924810839346,107.00806620554933,100.11085781349384,-0.08706935927746962,188.0928183099836,144.44873361101705,0.5400363814576314,35.31499325091767,38.65100641550135,0.6402698567327558,343.27321851688583,340.63064512553234,0.8701330045540079,124.668186682525,126.29728130075844,1.1605948598288895,206.45124166774664,212.062255859375,0.3195283672323468,94.58565134283594,91.38200780180593,0.2528732793994015,14.029990397787069,14.787477844553946,2.3550277101975325,74.1390810203205,74.88275308043572,0.3064068079987159,748.0939773365515,748.4000244140625,1.1838579165001084
2022-11-08,345.80088696167513,338.5585754526677,0.2635371465841141,192.2815124018268,190.77999877929688,-1.5897657550054012,44.9315355883268,45.90407342960378,0.3504787158022937,106.91489496792894,99.70941274644854,-0.07205234051766984,189.1085879597665,145.20537092229054,0.3822203734771046,35.5411045076105,37.75008644668468,0.5694540926491909,346.2601520869961,341.2417938054915,0.040718905953496254,126.11507924900428,126.83770298475832,-0.1152305928842634,207.1109119493785,209.81517028808597,0.32712434085495623,94.82483318122786,89.6693255865072,0.25288607481190883,14.360400559393009,14.14906239677368,-13.574777903865842,74.36624821195444,73.3549344043657,-2.063294398476556,756.9503471101108,751.0,-1.0161974099378912
2022-11-09,346.7122007520365,345.7743753793319,0.004545729601668214,189.2246867644561,189.8999938964844,-4.731067263076005,45.08901105724702,47.10324343473119,0.30618497284631285,106.83786028374254,102.4466249864504,0.08086817696359994,189.8313995109436,150.33262841569157,-0.1884504562255862,35.743494781801814,38.33763997976877,0.4383861168998804,346.40114543267885,347.8701326233243,0.5970510697449027,125.9697560954692,128.9616053150623,0.5873089567384415,207.7884221549316,223.61868286132807,0.30739283495595515,95.0646319798068,93.21081147837307,0.20268801441647444,12.4110080773499,14.786479958859545,23.728179014104466,72.83185357824001,75.61261572480416,0.01606624137617807,749.258237288262,758.72998046875,-1.2668471611211651
2022-11-10,346.7279613511787,352.7282856282184,2.132991029831399,180.2723395552848,186.0,8.05932119597552,45.227066833509326,48.42712392150443,0.533955985036294,106.92425811366093,110.40776651070142,0.41585137081856516,189.47366137250583,155.79835765312333,-0.3991509482169864,35.90018930062007,39.03291203464496,0.43734972295492724,348.4693371770932,357.27202002400554,4.87810859094957,126.70958775579945,130.10171735717387,2.569485206189115,208.42714887650388,230.99221801757807,0.8263790914867508,95.257316594779,97.0619364553519,0.34843458996411947,15.355914291398449,15.792559737409835,4.482094846110796,72.84355491963464,75.0579143463977,3.2551030663158453,739.7662805797091,736.0,-1.2790840930277825
