Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
92.9919168212632,133,60,12.056695669904249,-2.001439874357347,voo,price_alone,arimax,both
