Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
117.58475851989108,11,6,4.648024164069031,-0.00639485360619975,ibm,price_alone,lstm_attention,both
