Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
153.79044987692373,130,0,0.08630198635540492,-0.005457577467238439,ibm,price_alone,arimax,long_only
