Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
53.59813619558653,128,64,12.355146078959203,-2.0,tsla,price_alone,arimax,both
