Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
258.4586534774003,20,18,7.901628208477215,-2.0,tsla,price_alone,lstm,both
