Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
96.80080216845495,101,52,12.447151309164148,-2.0022597672878417,nke,price_alone,lstm_xgboost,both
