Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
98.96745125641371,104,52,12.445215933990617,-2.0041385299686003,ilmn,all_variables,lstm_xgboost,both
