ticker,variable_method,model_name,MSE,RMSE,MAE,R2,Directional Accuracy (%),long_only_Final Capital ($),long_only_Total Buy Transactions,long_only_Total Short Transactions,long_only_Volatility (Annualized),long_only_Value at Risk (VaR) at 95%,long_only_Return (%),both_Final Capital ($),both_Total Buy Transactions,both_Total Short Transactions,both_Volatility (Annualized),both_Value at Risk (VaR) at 95%,both_Return (%)
voo,all_variables,lstm,375.84452345270864,17.855781318890568,15.56882868646521,-0.5527699444574076,49.44444444444444,102.5090837515386,23,0,0.0815763727041762,-0.0073377012357399,2.5%,126.00015098555129,23,15,7.237055724423988,-1.99430223535292,26.0%
voo,all_variables,lstm_xgboost,1623.8326074816628,34.881184333347555,31.828089130742097,-5.21756983271606,32.645502645502646,117.12347219154914,92,0,0.0856715286420386,-0.0067398137706731,17.1%,132.9780338471111,92,41,11.335151251056311,-2.001054070650452,33.0%
voo,all_variables,lstm_attention,550.917804446646,22.486866821465945,19.489595916521463,-1.0012996671690495,51.85185185185185,101.36981339418332,14,0,0.05657844469782,-0.0047423262369707,1.4%,107.87453625592664,14,10,5.953771737195978,-0.0115124957414549,7.9%
voo,all_variables,arimax,17.759294783232807,4.214177830043816,3.1580013097096966,0.9953340588822328,51.16618075801749,97.24557880317676,132,0,0.0837184062509898,-0.0077452808994785,-2.8%,87.8729243838533,132,61,12.13216394002566,-2.001331036237944,-12.1%
voo,price_alone,lstm,84.52757348186142,9.128182295611806,7.805400726787644,0.6652684385451597,53.88888888888889,103.36719971554945,27,0,0.0602072091668821,-0.0044499861120451,3.4%,115.88461177899842,27,14,7.009785264138193,-1.2109503182620718,15.9%
voo,price_alone,lstm_xgboost,1517.0885660005515,32.893854857123685,30.14131967745111,-4.81121960917971,29.947089947089943,123.7026482970449,79,0,0.0837630245415025,-0.0069174699374224,23.7%,135.9183766305743,79,42,11.44007539287126,-2.001690842642359,35.9%
voo,price_alone,lstm_attention,342.4032758976368,17.15457697923431,15.054926072260054,-0.3630837156968981,55.0,115.15681128794913,17,0,0.0503877376171919,-0.0035820659815853,15.2%,127.56432441506804,17,7,5.019446931142976,-0.0112729954610551,27.6%
voo,price_alone,arimax,17.907954987755165,4.231779175211671,3.175936058582863,0.9952950010384768,50.87463556851311,94.28682794806518,133,0,0.0843050451833043,-0.0078765803477945,-5.7%,92.9919168212632,133,60,12.056695669904247,-2.001439874357347,-7.0%
