Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
90.26796026863903,3,4,3.814610228900733,0.0,nke,price_alone,lstm_attention,both
