Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
124.85240332306577,48,0,0.07595018534710399,-1.312948814113872e-08,orcl,price_alone,lstm_xgboost,long_only
