ticker,variable_method,model_name,MSE,RMSE,MAE,R2,Directional Accuracy (%),long_only_Final Capital ($),long_only_Total Buy Transactions,long_only_Total Short Transactions,long_only_Volatility (Annualized),long_only_Value at Risk (VaR) at 95%,long_only_Return (%),both_Final Capital ($),both_Total Buy Transactions,both_Total Short Transactions,both_Volatility (Annualized),both_Value at Risk (VaR) at 95%,both_Return (%)
tsla,all_variables,lstm,692.1283737415887,23.404024864102457,19.44644656284417,0.3121835241722367,50.92592592592592,224.97897092739967,20,0,0.3551868618569145,-0.0266801124046887,125.0%,248.88110461191044,20,14,7.077489282468834,-1.2258467182331143,148.9%
tsla,all_variables,lstm_xgboost,1615.214660575214,31.73101721284666,25.544457677334247,0.0702140745266226,48.71031746031746,136.29404777232577,96,0,0.3154133454257269,-0.0260814305069337,36.3%,193.18756134781745,96,49,12.208566166946357,-2.010989892737701,93.2%
tsla,all_variables,lstm_attention,1671.8991242999618,37.261958135340365,30.3099493711926,-0.6088498491508532,53.703703703703695,216.16787390133783,18,0,0.3049350772804997,-0.0192788142432614,116.2%,268.8500199440544,18,12,6.527760392545102,-0.0705783394603294,168.9%
tsla,all_variables,arimax,30.027011464734137,5.479690818352267,4.069481766744002,0.9878453285642762,70.55393586005832,2595.052476080771,112,0,0.3227896728006616,-0.0121128971253922,2495.1%,1135.6779276673285,112,56,11.760574685297106,-2.0,1035.7%
tsla,price_alone,lstm,455.3422629739856,19.24970146704323,15.644836092691174,0.5702607342418491,54.44444444444444,186.9265367238748,20,0,0.3282013019023623,-0.0243948245146871,86.9%,258.4586534774003,20,18,7.901628208477215,-2.0,158.5%
tsla,price_alone,lstm_xgboost,1261.2906200580885,27.283551864561822,21.637342516002235,0.3024699098154782,43.5978835978836,155.82031785152657,94,0,0.2895063144559275,-0.0205893247251157,55.8%,225.6834766973408,94,49,12.199398273454344,-2.009234230200493,125.7%
tsla,price_alone,lstm_attention,886.4566167519739,27.107842537647308,21.397595703945072,0.2513928417860787,52.5925925925926,146.75767545281568,10,0,0.3368674085018668,-0.02789605938413,46.8%,182.16725912952856,10,13,6.769173069648988,-0.104586577207431,82.2%
tsla,price_alone,arimax,76.11149236315234,8.724190069178476,6.285696605930726,0.9691907340414736,52.1865889212828,55.82306852187649,128,0,0.3041220188491255,-0.0288109519820002,-44.2%,53.59813619558653,128,64,12.355146078959203,-2.0,-46.4%
