Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
93.16356508549244,25,9,5.662487838628041,-0.02356346734860671,regn,all_variables,lstm,both
