Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
195.3821584133145,107,51,11.302247743946424,-2.0,gs,all_variables,arimax,both
