Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
178.21192088270317,85,48,12.086435619369286,-2.0050755835267853,orcl,all_variables,lstm_xgboost,both
