ticker,variable_method,model_name,MSE,RMSE,MAE,R2,Directional Accuracy (%),long_only_Final Capital ($),long_only_Total Buy Transactions,long_only_Total Short Transactions,long_only_Volatility (Annualized),long_only_Value at Risk (VaR) at 95%,long_only_Return (%),both_Final Capital ($),both_Total Buy Transactions,both_Total Short Transactions,both_Volatility (Annualized),both_Value at Risk (VaR) at 95%,both_Return (%)
ilmn,all_variables,lstm,303.4025166826039,13.88880986708404,12.182648606851052,0.2292219222835953,49.44444444444444,94.46291469796591,17,0,0.1588235700792904,-0.0087174374421589,-5.5%,106.3750723326991,17,12,6.51625215264394,-0.046794566991314,6.4%
ilmn,all_variables,lstm_xgboost,1057.6922344081308,21.729842261895083,19.732976068887957,-1.135603004719129,47.59920634920636,86.19614698574412,104,0,0.2305666871224004,-0.0252961082255148,-13.8%,98.96745125641372,104,52,12.445215933990616,-2.0041385299686003,-1.0%
ilmn,all_variables,lstm_attention,925.1152750037048,26.49389369822429,23.621507466744696,-2.1039471002055707,50.74074074074074,92.42053551684955,12,0,0.119147588779994,0.0,-7.6%,104.82986227199744,12,24,8.984527347237279,-2.0,4.8%
ilmn,all_variables,arimax,31.20115514042089,5.585799418205141,3.870711554471829,0.9901580865672563,49.85422740524781,68.5240799312513,129,0,0.2419227050808869,-0.0224510380282216,-31.5%,43.73647735868913,129,61,12.110780916842124,-2.0,-56.3%
ilmn,price_alone,lstm,141.48495206134564,10.60209887606162,8.806265797604052,0.5219196792937174,48.88888888888889,92.05157126517229,13,0,0.1614115728768451,-0.0088654781059866,-7.9%,100.98566544633026,13,12,6.537643444352078,-0.0391231036783912,1.0%
ilmn,price_alone,lstm_xgboost,1001.614763420554,21.14297929633708,18.98955420754784,-0.984876430575068,38.94179894179894,78.17846665027336,102,0,0.2229081855075589,-0.0252961082255148,-21.8%,94.96964751142144,102,52,12.44640668167097,-2.005136496303052,-5.0%
ilmn,price_alone,lstm_attention,355.925528070767,16.24303825801642,13.765882112046503,-0.0264277247827786,51.66666666666667,94.58005122980762,7,0,0.0623949433900497,0.0,-5.4%,103.4797596880028,7,8,5.3654287148762965,-0.0221986118953484,3.5%
ilmn,price_alone,arimax,31.34091073395361,5.598295341794108,3.8725318021326633,0.9901140028643584,49.85422740524781,64.91645636239618,132,0,0.2416584811090966,-0.0224510380282216,-35.1%,42.56366098700657,132,61,12.11141652358559,-2.0,-57.4%
