Final Capital ($),Total Buy Transactions,Total Short Transactions,Volatility (Annualized),Value at Risk (VaR) at 95%,ticker,variable_method,model_name,trading_strategy
304.9458045376944,116,0,0.16857518199830848,-0.00479589621217748,regn,all_variables,arimax,long_only
