time_published,ticker_sentiment_score,ticker_sentiment_label
20220610T162500,0.023983,Neutral
20220610T162617,0.094505,Neutral
20220610T220358,0.094678,Neutral
20220611T004000,-0.021078,Neutral
20220611T124500,0.144675,Neutral
20220613T102009,0.001983,Neutral
20220613T102200,0.079061,Neutral
20220613T135141,4.9e-05,Neutral
20220613T150000,0.003173,Neutral
20220613T230200,-0.000124,Neutral
20220614T050000,0.010722,Neutral
20220614T075329,0.000587,Neutral
20220614T090600,0.21984,Somewhat-Bullish
20220614T143900,0.044172,Neutral
20220614T183917,-0.025206,Neutral
20220615T124400,0.974012,Bullish
20220615T151500,0.144139,Neutral
20220616T200628,0.105617,Neutral
20220616T222950,-0.195462,Somewhat-Bearish
20220617T140900,0.070574,Neutral
20220617T151645,-0.550014,Bearish
20220618T231100,-0.000124,Neutral
20220619T090600,0.56375,Bullish
20220619T122200,0.033454,Neutral
20220620T201646,0.13101,Neutral
20220621T110709,0.174836,Somewhat-Bullish
20220621T184700,0.157441,Somewhat-Bullish
20220622T052834,0.000274,Neutral
20220622T120500,0.253005,Somewhat-Bullish
20220622T131100,0.01988,Neutral
20220623T000351,-0.000124,Neutral
20220623T083700,0.112224,Neutral
20220623T092800,0.15964,Somewhat-Bullish
20220623T120000,0.19617,Somewhat-Bullish
20220623T120000,0.098368,Neutral
20220623T131700,0.027238,Neutral
20220623T134507,0.107752,Neutral
20220623T154700,0.202074,Somewhat-Bullish
20220623T170900,0.327774,Somewhat-Bullish
20220623T191500,0.097186,Neutral
20220624T093000,0.07432,Neutral
20220624T093900,0.012565,Neutral
20220624T094700,0.165296,Somewhat-Bullish
20220624T105100,0.006249,Neutral
20220624T150000,0.004761,Neutral
20220624T210337,0.090132,Neutral
20220625T165400,0.008243,Neutral
20220626T123946,-0.071211,Neutral
20220627T142500,0.000664,Neutral
20220627T161821,-0.035384,Neutral
20220627T171736,-5.9e-05,Neutral
20220627T203815,-0.326061,Somewhat-Bearish
20220628T133500,0.000969,Neutral
20220628T204900,0.062169,Neutral
20220628T211200,-0.000854,Neutral
20220629T040300,0.378864,Bullish
20220629T092100,0.166391,Somewhat-Bullish
20220629T104500,0.001,Neutral
20220629T113000,0.094458,Neutral
20220629T114000,0.000853,Neutral
20220629T143800,0.043938,Neutral
20220629T151500,-0.000957,Neutral
20220629T155900,0.03768,Neutral
20220630T034500,0.009042,Neutral
20220630T040014,-0.744876,Bearish
20220630T100000,0.078142,Neutral
20220630T123053,0.011849,Neutral
20220701T110500,0.007372,Neutral
20220701T120600,0.0031,Neutral
20220701T185300,-0.333058,Somewhat-Bearish
20220701T185300,-0.333058,Somewhat-Bearish
20220701T191500,0.028827,Neutral
20220704T135000,0.000564,Neutral
20220704T153500,0.037897,Neutral
20220704T155630,0.045545,Neutral
20220705T102700,0.005658,Neutral
20220705T134900,0.075963,Neutral
20220705T151113,-0.228963,Somewhat-Bearish
20220705T165200,-0.022549,Neutral
20220705T165400,0.255225,Somewhat-Bullish
20220706T110800,0.054709,Neutral
20220706T120400,0.174396,Somewhat-Bullish
20220706T142915,0.093957,Neutral
20220706T143200,0.03457,Neutral
20220706T155140,-0.078255,Neutral
20220706T165700,-0.027346,Neutral
20220707T090600,-0.064143,Neutral
20220707T130010,-0.012954,Neutral
20220707T134200,0.039661,Neutral
20220707T140500,0.039661,Neutral
20220707T142800,0.028638,Neutral
20220707T150154,-0.016836,Neutral
20220707T151200,0.055309,Neutral
20220707T153100,0.096921,Neutral
20220708T112200,0.052494,Neutral
20220708T123000,0.013771,Neutral
20220708T133000,0.042262,Neutral
20220708T133000,0.259579,Somewhat-Bullish
20220708T141500,0.0,Neutral
20220708T151800,0.025233,Neutral
20220708T152100,0.036277,Neutral
20220708T214519,0.347334,Somewhat-Bullish
20220711T102000,0.218411,Somewhat-Bullish
20220711T110400,0.206581,Somewhat-Bullish
20220711T121205,0.217025,Somewhat-Bullish
20220711T133300,0.293872,Somewhat-Bullish
20220711T141100,0.278502,Somewhat-Bullish
20220711T142700,0.198621,Somewhat-Bullish
20220711T161800,0.0,Neutral
20220711T165100,0.251093,Somewhat-Bullish
20220711T190300,0.131349,Neutral
20220711T211211,0.387251,Bullish
20220712T103600,0.197352,Somewhat-Bullish
20220712T110500,-0.199782,Somewhat-Bearish
20220712T115800,-0.053675,Neutral
20220712T121800,0.224575,Somewhat-Bullish
20220712T143400,0.198668,Somewhat-Bullish
20220712T144200,0.190988,Somewhat-Bullish
20220712T150400,0.216357,Somewhat-Bullish
20220712T151300,0.192717,Somewhat-Bullish
20220712T193015,-0.008831,Neutral
20220713T113500,0.173623,Somewhat-Bullish
20220713T141900,0.200027,Somewhat-Bullish
20220713T152200,0.197736,Somewhat-Bullish
20220713T152300,0.143562,Neutral
20220713T155200,0.187415,Somewhat-Bullish
20220713T171528,0.033526,Neutral
20220713T203302,0.128433,Neutral
20220714T110100,0.210454,Somewhat-Bullish
20220714T133829,0.293568,Somewhat-Bullish
20220714T135307,0.154063,Somewhat-Bullish
20220714T135400,0.181734,Somewhat-Bullish
20220714T152800,0.263678,Somewhat-Bullish
20220714T214521,0.25005,Somewhat-Bullish
20220715T102006,0.308826,Somewhat-Bullish
20220715T131000,0.256952,Somewhat-Bullish
20220715T142054,0.133267,Neutral
20220715T145800,0.163968,Somewhat-Bullish
20220715T150000,0.037446,Neutral
20220717T110000,0.143209,Neutral
20220718T110136,0.0,Neutral
20220718T112600,0.223116,Somewhat-Bullish
20220718T130000,0.126915,Neutral
20220718T133200,0.278008,Somewhat-Bullish
20220718T142406,0.199347,Somewhat-Bullish
20220718T151200,0.27079,Somewhat-Bullish
20220718T160301,0.088808,Neutral
20220718T210251,0.166465,Somewhat-Bullish
20220719T115700,0.231866,Somewhat-Bullish
20220719T141500,0.283609,Somewhat-Bullish
20220719T161200,0.295017,Somewhat-Bullish
20220719T164448,0.182091,Somewhat-Bullish
20220719T200900,0.063827,Neutral
20220720T101000,-0.002793,Neutral
20220720T104225,0.052604,Neutral
20220720T112400,0.157026,Somewhat-Bullish
20220720T115500,0.264353,Somewhat-Bullish
20220720T130012,0.214852,Somewhat-Bullish
20220720T135511,0.388607,Bullish
20220720T140808,0.115454,Neutral
20220720T140900,0.283089,Somewhat-Bullish
