level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,vix_mom,cpi_mom,industrial_production_mom,personal_consumption_mom,housing_starts_mom,retail_sales_mom,sp500_mom
175,175,2022-11-08,340.4595031738281,0.005427127825445726,338.55860643261923,339.21033630371096,331.5927378336589,337.4845849706997,0.014097940763371704,60.33589540710599,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
176,176,2022-11-09,333.5056457519531,-0.020636391102380067,345.774345380913,338.50816345214844,331.70233357747395,336.76114147638214,0.015351492420005039,56.230632451354964,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
177,177,2022-11-10,351.7583923339844,0.05328476050911283,352.7282250047863,339.8135955810547,332.64988708496094,339.48791435958253,0.023170507020201007,62.48176293191021,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
178,178,2022-11-11,355.123779296875,0.009521848265476179,353.5817468935987,340.6651306152344,333.8738484700521,342.3307988936357,0.022297119726353346,62.11939526165329,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
179,179,2022-11-14,352.2724304199219,-0.008061576468650342,357.53875871268843,341.4672058105469,334.72215270996094,344.13836826205136,0.022357584419285356,56.591987222591406,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
180,180,2022-11-15,355.1820068359375,0.008225527094788172,353.7078113877245,342.6989288330078,335.3367218017578,346.1463025482125,0.022307436108416335,60.465500460069414,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
181,181,2022-11-16,352.48577880859375,-0.007620075771496217,347.9856459187183,344.5358428955078,335.8808135986328,347.2989345955545,0.020294426700280876,59.72090856686024,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
182,182,2022-11-17,351.46746826171875,-0.002893121841251673,354.4448903898028,346.6268646240234,336.5089599609375,348.05684980758434,0.019750240626299258,53.796071965176104,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
183,183,2022-11-18,353.0191955566406,0.004405278010441179,351.8359602048957,348.38909912109375,337.5001576741536,348.9590944892309,0.01953003619056258,56.936781015278136,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
184,184,2022-11-21,351.77777099609375,-0.0035227899758524294,353.523515456355,349.7051971435547,338.5304707845052,349.4715811268423,0.019637696265371533,57.068152282028144,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
185,185,2022-11-22,356.4621887207031,0.013228527908385595,356.1421356088169,351.3054656982422,339.78740743001305,350.74260068936246,0.01986261616749402,68.94118864385953,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
186,186,2022-11-23,358.69287109375,0.006238338320320821,358.25643636160027,353.8241882324219,341.15167541503905,352.1881043992511,0.017778454081558644,74.39873055930761,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
187,187,2022-11-25,358.654052734375,-0.0001082275761517266,355.8027038220626,354.5137542724609,342.2372701009115,353.3637313692736,0.007437139409214302,72.00004156986277,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
188,188,2022-11-28,352.9804382324219,-0.015945642853364143,352.9609883772367,354.29942016601564,343.37847391764325,353.2940417080278,0.008790283736210948,62.98447495235668,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
189,189,2022-11-29,352.35968017578125,-0.0017601670476657006,352.49552874002336,354.3081451416016,344.2290405273437,353.1241577930739,0.008414205173443878,61.000572674672824,0.0,0.10000000000000009,0.6999999999999997,-5.740000000000002,0.5135975109755275,-0.08538373420546863,0.6059864792741454,-2.0408163265306145,1.2529109833182783,7.986345457689326
190,190,2022-11-30,363.2027587890625,0.0303087699052097,364.54118219229974,355.11022033691404,345.3126983642578,354.9566307014354,0.012641603043788868,75.61062138815798,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
191,191,2022-12-01,363.25128173828125,0.00013358849034873346,358.5182910586513,356.1867706298828,346.474267578125,356.46474907177105,0.012200192459805715,64.44777953995631,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
192,192,2022-12-02,362.72747802734375,-0.0014430278979537612,360.08949899956525,357.3127716064453,347.7082509358724,357.60342706369335,0.012130673138192818,60.29410063477216,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
193,193,2022-12-05,356.26824951171875,-0.017967846105170052,356.0257426250992,357.63767700195314,348.4660359700521,357.3606675087889,0.013819736866910185,54.928219291926276,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
194,194,2022-12-06,351.1182556152344,-0.014560879661426792,350.16777157011836,357.5717254638672,348.9166971842448,356.22568352814255,0.014630700262054914,45.250475269914084,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
195,195,2022-12-07,350.4393310546875,-0.0019354783852069757,352.1851808154862,356.9694396972656,349.1617472330729,355.1736194420598,0.013850722706359063,47.48984077644318,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
196,196,2022-12-08,353.2035217285156,0.007856840675137517,352.05899890826555,356.4205047607422,349.58428548177085,354.81541985777903,0.013962846901087731,52.04197449856096,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
197,197,2022-12-09,350.62359619140625,-0.007331167062111742,351.3607364513016,355.6174591064453,349.9816029866536,354.0532701002567,0.014066858283532074,47.24880189929716,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
198,198,2022-12-12,355.62811279296875,0.01417228532616707,365.7437577982942,355.8822265625,350.2822591145833,354.33960513529524,0.01403635699773228,54.070087783929985,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
199,199,2022-12-13,358.2564697265625,0.007363567932974488,357.97518846106504,356.47190551757814,350.74908548990885,355.0517623337074,0.014151314683615334,51.98287567054214,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
200,200,2022-12-14,356.0936584472656,-0.0060553440187837695,351.54500244677746,355.76099548339846,351.19004821777344,355.241197990718,0.010049061111580757,47.123271939986964,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
201,201,2022-12-15,347.3358154296875,-0.02490170200672835,344.93054541925,354.16944885253906,351.6306874593099,353.80385570689424,0.012325565926630457,39.49984428526939,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
202,202,2022-12-16,343.1944885253906,-0.011994771360743936,343.4563604238853,352.2161499023438,352.0519287109375,351.87487985571175,0.012487260320256845,40.65571381947034,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
203,203,2022-12-19,340.2364196777344,-0.008656580451298097,339.5660169584732,350.6129669189453,352.21324768066404,349.75879618698855,0.01178460407287485,38.91852899054857,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
204,204,2022-12-20,340.7549133300781,0.0015227616781672794,343.22038850628473,349.5766326904297,352.2845184326172,348.1217265766412,0.011364818175398757,24.707227017432615,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
205,205,2022-12-21,345.8515319824219,0.014846095015471605,343.006031068777,349.11785278320315,352.46425272623696,347.70896392314677,0.012699448690585024,32.39750569455687,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
206,206,2022-12-22,340.9888000488281,-0.014159952339459787,340.03375885330564,347.89638061523436,352.71369120279945,346.4871159459979,0.012839854785812777,29.78287535895582,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
207,207,2022-12-23,342.8988037109375,0.005585738409911693,342.7915729662887,347.1239013671875,352.4183715820312,345.8346955396232,0.013061598746987061,36.416976407600465,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
208,208,2022-12-27,341.5344543457031,-0.0039868055981350245,341.48578975934817,345.71453552246095,351.96539408365885,345.052833504365,0.011721796680198343,39.451695900147115,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
209,209,2022-12-28,337.3441467285156,-0.012344948939465198,340.0142673190622,343.62330322265626,351.46778462727866,343.65125409057424,0.011237571375912496,36.621060317986895,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
210,210,2022-12-29,343.32757568359375,0.017581406376496717,340.87179374090266,342.34669494628906,351.0726369222005,343.59240347112325,0.013488451997246062,40.53280628433381,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
211,211,2022-12-30,342.38226318359375,-0.002757181085284776,344.1754129620739,341.85133972167966,350.73585306803386,343.3723779642997,0.011242815661633288,41.84416783041069,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.012157248483113392,-1.388888888888884,-1.1843085714956292,5.375286029369986
212,212,2023-01-03,341.0667419433594,-0.0038496591699470084,343.12294115689747,341.63856506347656,350.3891621907552,342.9531714150378,0.010673533482247446,34.454663630232716,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
213,213,2023-01-04,343.5224914550781,0.007174404520104712,341.7878606664542,341.96717224121096,350.0726053873698,343.0566841495905,0.010522375724235518,34.21220779849304,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
214,214,2023-01-05,339.7706298828125,-0.010981814864850335,342.6259828600548,341.8687438964844,349.6723673502604,342.4592197374491,0.011171227795198455,33.08551149857473,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
215,215,2023-01-06,347.4985046386719,0.022489589836153314,349.5839206639059,342.0334411621094,349.3735778808594,343.3754533558532,0.01250387442651323,50.17226125288313,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
216,216,2023-01-09,347.2450866699219,-0.0007295295218543134,346.7675296938639,342.65906982421876,348.9919850667318,344.07902304932026,0.011432659014479821,54.67372320347052,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
217,217,2023-01-10,349.72027587890625,0.00710279089324369,351.22106213864254,343.3412170410156,348.69419250488284,345.1047053819722,0.011498086229296114,61.06612104089558,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
218,218,2023-01-11,354.1835632324219,0.012681695773931122,355.1872768194048,344.6061279296875,348.7342966715495,346.7554068093267,0.011744183940557767,64.3481805138907,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
219,219,2023-01-12,355.50885009765625,0.003734824780052648,352.4586277619513,346.42259826660154,348.8392690022786,348.34694195265934,0.010328354246315384,61.22309144210506,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
220,220,2023-01-13,356.89263916015625,0.003884862184396498,356.8537163708694,347.7791046142578,348.6289316813151,349.90070508129514,0.009374718491189525,70.10834041377565,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
221,221,2023-01-17,356.34698486328125,-0.001530073161809514,357.3214411439249,349.1755767822266,348.39878845214844,351.07275595074714,0.00928587060323156,67.61107683060564,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
222,222,2023-01-18,350.5583801269531,-0.0163776777244018,348.63864220888547,350.12474060058594,347.99315185546874,350.9792330736937,0.011125179703939175,60.59014819961464,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
223,223,2023-01-19,348.0344543457031,-0.007225773406922964,349.311048211395,350.57593688964846,347.71869201660155,350.4438187595136,0.01141628527775144,63.05641654105969,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
224,224,2023-01-20,354.4369201660156,0.018228908231446437,355.2165427260401,352.0425659179688,347.8293141682943,351.16983719705945,0.011657695591888353,63.43072733001431,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
225,225,2023-01-23,358.7539978027344,0.01210652086713898,357.2239936070123,353.168115234375,348.1064697265625,352.5487754890004,0.010224584144892964,68.3007403273378,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
226,226,2023-01-24,358.3739013671875,-0.0010600521094773102,354.5051371781192,354.28099670410154,348.2788157145182,353.6078892850344,0.010239177728182716,69.7596113308865,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
227,227,2023-01-25,358.5006103515625,0.0003535039497798206,361.0147967588456,355.1590301513672,348.5413828531901,354.49747493349406,0.010172236293028549,68.06105393774936,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
228,228,2023-01-26,362.33038330078125,0.010626094102737795,361.4339038940939,355.9737121582031,348.76479187011716,355.9216400911826,0.009961759566513082,77.15219285293466,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
229,229,2023-01-27,363.3634033203125,0.002846987906811902,360.71268387320475,356.75916748046876,348.9350229899089,357.27468795102436,0.00995124540302939,72.76280334072155,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
230,230,2023-01-30,358.8221435546875,-0.012576600689507356,359.21198178171124,356.9521179199219,349.0259724934896,357.5560435153267,0.010950260171680791,64.79074993781255,0.5,-0.10000000000000009,0.0,1.0900000000000034,0.054914146419871024,-1.2406673533399748,0.224383773626613,-5.633802816901412,-1.0301718635423063,-5.897144929916109
231,231,2023-01-31,363.9188537597656,0.014104069679826026,362.94431858954545,357.7093048095703,349.5787404378255,358.7129181052246,0.011711606033114132,67.00116566726228,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
232,232,2023-02-01,367.904541015625,0.010892591552108208,371.5297212870267,359.4439208984375,350.40240885416665,360.3841222707519,0.009976817994313705,66.61937730332343,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
233,233,2023-02-02,373.1766357421875,0.014228356715957168,368.58673012986145,361.95813903808596,351.5004160563151,362.71003381101286,0.009385613295835805,69.53240026612794,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
234,234,2023-02-03,369.19091796875,-0.010737958712750462,366.97881621476307,363.43353881835935,352.4482828776042,363.88837638514684,0.009977754996615193,62.85656313526716,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
235,235,2023-02-06,367.0567932128906,-0.005797317127303423,366.20895642166164,364.263818359375,353.1551249186198,364.4644521720093,0.009983447037120388,60.836099437721735,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
236,236,2023-02-07,371.7928466796875,0.012820249421730571,370.00954297532854,365.605712890625,354.1819264729818,365.7968875370417,0.010421539564532484,71.95243608875484,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
237,237,2023-02-08,367.7194519042969,-0.01101654693280429,371.2568920852576,366.52759704589846,355.0092814127604,366.14644469472444,0.01139873520741711,69.71884117516146,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
238,238,2023-02-09,364.57177734375,-0.008596836397049933,363.49006933631057,366.7517364501953,355.777192179362,365.8601415400018,0.01150378609016969,60.86046823442462,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
239,239,2023-02-10,365.45855712890625,0.0024294339000465745,366.07251452807736,366.9612518310547,356.71433919270834,365.78712619252985,0.011495546162671275,57.75468380148405,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
240,240,2023-02-13,369.6781921386719,0.011479990236024206,368.32355690129583,368.04685668945314,357.5926930745443,366.49459272819206,0.010941324195765843,62.008305534753895,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
241,241,2023-02-14,369.54168701171875,-0.0003693221255402734,367.5342726151443,368.60914001464846,358.4980072021484,367.04860987065143,0.010241287698480145,61.72625830866824,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
242,242,2023-02-15,370.7793884277344,0.0033436912988971906,366.0822552289919,368.89662475585936,359.4884287516276,367.7269332446665,0.009740738105627594,59.4961752150091,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
243,243,2023-02-16,365.6242370605469,-0.014001114070292994,363.6654928376041,368.1413848876953,360.22515360514325,367.34462484755386,0.009497243703190494,52.32555438431495,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
244,244,2023-02-17,364.6789855957031,-0.0025886562276444995,360.9563307114228,367.6901916503906,361.05543212890626,366.8599631653991,0.009005299061962025,56.505797748969634,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
245,245,2023-02-21,357.4383850097656,-0.02005447742716471,357.81844682677513,366.7283508300781,361.3867614746094,365.14694895528396,0.010765390990929692,43.12874542136395,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
246,246,2023-02-22,356.9901123046875,-0.0012549128865708811,359.66028149727157,365.2480773925781,361.7115956624349,363.6638877460846,0.009343438382690769,37.48889321111085,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
247,247,2023-02-23,358.7832336425781,0.005010315343931307,354.0471076289843,364.3544555664063,362.01369425455727,362.7764960909016,0.009392560694215867,32.07099179127003,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
248,248,2023-02-24,354.94366455078125,-0.010759314638134222,358.1205170700316,363.3916442871094,362.0390309651693,361.3523449017888,0.009572711110986029,32.18818818207761,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
249,249,2023-02-27,356.1715087890625,0.0034532956249834156,355.70382938372114,362.462939453125,362.0611195882162,360.4103746994749,0.009638637850715845,36.075767027554974,0.0,-0.10000000000000009,-0.6000000000000001,-2.270000000000003,0.5167128495508821,0.9044787904143092,1.8781776272980943,1.5671641791044744,4.063389597650646,6.175283240005203
250,250,2023-02-28,354.8267517089844,-0.0037827341030487673,354.07639019701827,360.97779541015626,361.9922566731771,359.3951705193857,0.008278350859419636,26.235471640042917,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
251,251,2023-03-01,353.5306701660156,-0.003659403993770189,351.6108365490762,359.37669372558594,361.89837951660155,358.3288977278639,0.008178368590775186,28.448912011628934,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
252,252,2023-03-02,356.1715087890625,0.007442138096819088,357.9256719113673,357.91590576171876,362.0854838053385,357.9366451935364,0.008697404417318573,37.04146580295269,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
253,253,2023-03-03,361.8139343261719,0.015717705010346087,362.7689274204763,357.5348754882813,362.5447998046875,358.64160685401555,0.009901776536003791,45.09706358335941,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
254,254,2023-03-06,362.25244140625,0.0012112346281659444,362.15499047973395,357.29222106933594,362.80531717936196,359.29812222714907,0.009908975751536446,38.87915408683444,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
255,255,2023-03-07,356.6490478515625,-0.015589081719175045,356.77571406904445,357.2132873535156,362.7351521809896,358.81647234067873,0.008996888142756863,33.40865819635047,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
256,256,2023-03-08,357.2044982910156,0.001556203102309364,357.9841244504811,357.23472595214844,362.6961720784505,358.5233861498309,0.00900490996007839,32.21844329530954,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
257,257,2023-03-09,350.66558837890625,-0.01847541246326056,350.168553706109,356.42296142578124,362.43500467936195,357.0946956460264,0.010507644101922075,31.091341283612323,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
258,258,2023-03-10,345.6371154785156,-0.014443604171769934,341.8170979027333,355.4923065185547,361.87856241861977,355.01149925193357,0.010895103110202926,28.182130973510738,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
259,259,2023-03-13,345.05242919921875,-0.0016930513092762657,349.7300802629623,354.3803985595703,361.26819661458336,353.200759242349,0.010694104252021774,33.25422478435631,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
260,260,2023-03-14,350.78253173828125,0.01647008957860685,345.42273763913073,353.9759765625,361.0002095540365,352.76108151433664,0.012354394709401079,42.65621209145419,0.2400000000000002,0.20000000000000018,0.0,1.3000000000000007,0.38387779834596625,0.05129073574465792,0.3079804278167453,3.1594415870683346,-1.06539679977401,-2.6112446646715304
