level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,pharmaceutical_prices_mom,consumer_sentiment_mom,m2_money_supply_mom,daily_sentiment_score
124,124,2022-08-26,596.1799926757812,-0.012700374449679499,592.3599853515625,618.8919982910156,606.7386698404948,611.0650873441216,0.013503938523407182,36.24967781951169,0.7399999999999998,0.0,0.0,0.0,0.0,0.0,
125,125,2022-08-29,592.77001953125,-0.005736124243092298,595.0,613.8400024414062,606.9410034179688,607.7387113781449,0.009200489253645208,37.77868275586817,0.7399999999999998,0.0,0.0,0.0,0.0,0.0,25.0
126,126,2022-08-30,588.3900146484375,-0.007416480125630369,591.8400268554688,607.8090026855468,606.696337890625,604.220766518198,0.007176050337081268,24.77192982456141,0.7399999999999998,0.0,0.0,0.0,0.0,0.0,
127,127,2022-08-31,581.0599975585938,-0.012536000695306446,577.6199951171875,602.2809997558594,606.2453369140625,600.0097176164518,0.006470709022803634,27.447850497798726,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,-50.0
128,128,2022-09-01,600.6300048828125,0.03312509493918385,601.1099853515625,599.8609985351562,606.5183369954427,600.1224971194264,0.014184444661460155,37.20610752405895,,,,,,,50.0
129,129,2022-09-02,580.6199951171875,-0.03388262276994903,584.5700073242188,596.0869995117188,606.3353373209635,596.5765876644739,0.017029148554400866,22.792397234683577,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,100.0
130,130,2022-09-06,573.969970703125,-0.01151941060842305,575.4600219726562,592.2739990234375,605.8916687011719,592.4662936715014,0.01706842013057199,17.902216843945325,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,100.0
131,131,2022-09-07,596.4400024414062,0.0384015747131735,686.989990234375,591.6649963378907,606.354335530599,593.1887861751204,0.021735042233458124,34.23173480296242,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,
132,132,2022-09-08,708.8499755859375,0.17266525030584653,711.72998046875,602.27099609375,610.3856689453125,614.2180933407235,0.05911222732664564,68.47242212864082,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,18.75
133,133,2022-09-09,724.3200073242188,0.02158938967765292,720.3499755859375,614.322998046875,615.1173360188802,634.2366231559045,0.058903295063503856,72.40927790205511,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,50.0
134,134,2022-09-12,710.739990234375,-0.018926626752194812,700.0,625.7789978027344,619.4190022786458,648.1463262610808,0.05929778719138441,70.23468011006061,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,-33.33333333333333
135,135,2022-09-13,701.3900146484375,-0.013242565757883828,701.97998046875,636.6409973144531,623.5760030110677,657.8269968769639,0.059672018713641764,70.29812282822937,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,25.0
136,136,2022-09-14,697.6199951171875,-0.005389566380096652,694.72998046875,647.5639953613281,627.6646687825521,665.0620874660954,0.059583901663487086,69.1940214575446,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,25.0
137,137,2022-09-15,705.8499755859375,0.011728180832706306,710.22998046875,660.0429931640625,630.9006673177083,672.4780671242484,0.058734178024476905,70.06882267352886,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,25.0
138,138,2022-09-16,710.2999877929688,0.00628468307598973,703.9299926757812,671.0099914550781,634.0786661783854,679.3547799731066,0.05865328541244438,72.72581639479436,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,25.0
139,139,2022-09-19,715.3400268554688,0.00707059286781766,711.27001953125,684.4819946289062,637.469667561849,685.897552133536,0.056097610223182444,74.25110550832854,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,25.0
140,140,2022-09-20,704.219970703125,-0.015667225947633524,700.9099731445312,697.5069946289062,639.922666422526,689.2289009643704,0.0563783049697975,72.32219480798112,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,75.0
141,141,2022-09-21,684.6300048828125,-0.02821221226073308,681.3599853515625,706.3259948730469,642.0053324381511,688.3927380404507,0.0579356098431273,69.05891436056211,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,-50.0
142,142,2022-09-22,688.260009765625,0.005288134232616544,685.7999877929688,704.2669982910156,643.5643330891927,688.368605626846,0.01577000421145219,67.13061664158636,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,
143,143,2022-09-23,697.3300170898438,0.013092093188005622,696.219970703125,701.5679992675781,646.0119995117187,689.9979531655728,0.014476888549153539,73.83489679273312,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0
144,144,2022-09-26,686.0999755859375,-0.016235426785077958,686.3599853515625,699.1039978027344,647.9249979654948,689.2892299692754,0.014186494935936836,72.47903745555921,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,50.0
145,145,2022-09-27,695.010009765625,0.012902893888524891,700.8900146484375,698.4659973144531,649.6489990234375,690.3293717504299,0.014600494857837766,70.89674390535197,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,50.0
146,146,2022-09-28,705.4199829101562,0.014867097879679957,704.8300170898438,699.24599609375,651.5396647135417,693.0731192340165,0.015299021264884331,48.71871923451015,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0
147,147,2022-09-29,691.8200073242188,-0.019467529119538286,694.4000244140625,697.8429992675781,653.3889973958334,692.8452807049623,0.016055561645672893,37.68753797930226,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,37.5
148,148,2022-09-30,688.8699951171875,-0.00427324988362653,705.3900146484375,695.7,655.5236633300781,692.1225015071851,0.015794696210690573,40.98888441806659,0.75,0.0,0.0,0.0,0.0,0.0,25.0
149,149,2022-10-03,735.1300048828125,0.06499479408539745,738.1699829101562,697.6789978027343,659.4159973144531,699.942047575481,0.026747710505210208,60.659661989082636,0.75,0.0,0.0,0.0,0.0,0.0,33.33333333333333
150,150,2022-10-04,739.5399780273438,0.005980980615063534,738.2000122070312,701.2109985351562,663.6639973958333,707.1416712940014,0.02595777051354058,63.190673495123136,0.75,0.0,0.0,0.0,0.0,0.0,25.0
151,151,2022-10-05,745.6799926757812,0.008268202352180381,743.8800048828125,707.3159973144532,668.4356628417969,714.1486388179615,0.02320572779725004,62.70007866332293,0.75,0.0,0.0,0.0,0.0,0.0,100.0
152,152,2022-10-06,731.8599853515625,-0.018707325107265093,731.6599731445312,711.6759948730469,672.7379964192709,717.3688836422525,0.02476759183753612,56.48693665651128,0.75,0.0,0.0,0.0,0.0,0.0,0.0
153,153,2022-10-07,722.3699951171875,-0.013051752581617993,720.1400146484375,714.1799926757812,676.6903299967448,718.2781766376952,0.02532601201041304,52.06000279724982,0.75,0.0,0.0,0.0,0.0,0.0,50.0
154,154,2022-10-10,730.9199829101562,0.011766525013297788,728.510009765625,718.6619934082031,681.1816630045573,720.5766868690517,0.02443026048755101,57.94359532158221,0.75,0.0,0.0,0.0,0.0,0.0,-25.0
155,155,2022-10-11,737.4099731445312,0.008840019195172591,738.510009765625,722.9019897460937,686.0029947916667,723.6372843736843,0.02434239438794939,67.03018868667692,0.75,0.0,0.0,0.0,0.0,0.0,33.33333333333333
156,156,2022-10-12,728.0599975585938,-0.012760551420630394,712.3699951171875,725.1659912109375,690.6586608886719,724.4414140436678,0.02477824172784417,62.384861092593155,0.75,0.0,0.0,0.0,0.0,0.0,
157,157,2022-10-13,752.5599975585938,0.03309726538990332,752.5599975585938,731.239990234375,696.3753275553386,729.5538837736543,0.025019291070344226,65.68053633032115,0.75,0.0,0.0,0.0,0.0,0.0,0.0
158,158,2022-10-14,736.0599975585938,-0.02216909059112837,734.0,735.9589904785156,700.8896606445312,730.7368135527341,0.02661676726553801,63.77220130099346,0.75,0.0,0.0,0.0,0.0,0.0,25.0
159,159,2022-10-17,735.9600219726562,-0.00013583454676523767,740.6599731445312,736.0419921875,706.0676615397135,731.6864878109018,0.016966191702064523,61.864761962024986,0.75,0.0,0.0,0.0,0.0,0.0,49.99999999999999
160,160,2022-10-18,722.7100219726562,-0.01816773368518044,719.280029296875,734.3589965820313,711.0256632486979,730.0544031130389,0.017739138751026732,54.92846694197046,0.75,0.0,0.0,0.0,0.0,0.0,25.0
161,161,2022-10-19,709.3699951171875,-0.01863082029301813,709.4600219726562,730.7279968261719,714.7899963378907,726.2936016592478,0.017995793830760567,55.00998899868521,0.75,0.0,0.0,0.0,0.0,0.0,
162,162,2022-10-20,705.8900146484375,-0.004917806563166181,705.8900146484375,728.1309997558594,714.6913309733073,722.5838585663731,0.017344597960732108,54.844042052016086,0.75,0.0,0.0,0.0,0.0,0.0,25.0
163,163,2022-10-21,713.9099731445312,0.011297427616648054,717.9500122070312,727.2849975585938,714.3443298339844,721.0067884896746,0.017579840659742257,42.28024948763554,0.75,0.0,0.0,0.0,0.0,0.0,0.0
164,164,2022-10-24,737.1500244140625,0.03203456605840883,736.5499877929688,727.9080017089843,715.2246643066406,723.9419222941087,0.02020971734883772,49.23531252062724,0.75,0.0,0.0,0.0,0.0,0.0,
165,165,2022-10-25,747.3300170898438,0.013715445103255848,739.3699951171875,728.9000061035156,716.7559977213542,728.1943031660605,0.02048090877162572,50.51463572684444,0.75,0.0,0.0,0.0,0.0,0.0,0.0
166,166,2022-10-26,733.97998046875,-0.01802512384179324,742.6599731445312,729.4920043945312,717.9679972330729,729.2462444938222,0.020945910282247567,50.6631617775653,0.75,0.0,0.0,0.0,0.0,0.0,0.0
167,167,2022-10-27,724.8800048828125,-0.012475623026988273,733.6099853515625,726.7240051269531,718.6023315429687,728.4523827463659,0.017872748751437604,50.78708389283838,0.75,0.0,0.0,0.0,0.0,0.0,
168,168,2022-10-28,750.760009765625,0.03507990914586736,745.2000122070312,728.1940063476562,719.9509989420573,732.5083149316856,0.020317971202628453,55.611503116149464,0.75,0.0,0.0,0.0,0.0,0.0,0.0
169,169,2022-10-31,748.75,-0.002680890366042164,750.0,729.4730041503906,721.0646647135417,735.46134858047,0.020363272954381537,53.29077993583338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,2022-11-01,759.9099731445312,0.014794820445430932,755.9400024414062,733.1929992675781,722.9209981282552,739.906553046663,0.019432356918379676,59.1465103284071,,,,,,,0.0
171,171,2022-11-02,740.47998046875,-0.02590137168630529,726.0700073242188,736.3039978027343,724.7826639811198,740.0108125779515,0.02052104751829137,46.426875692124824,0.0,0.0,0.0,0.0,0.0,0.0,75.0
172,172,2022-11-03,738.6799926757812,-0.0024337985263923937,725.1799926757812,739.5829956054688,726.463330078125,739.7688453230113,0.020411920940715443,50.848774036997575,0.0,0.0,0.0,0.0,0.0,0.0,10.0
173,173,2022-11-04,740.2100219726562,0.0020691597449597025,735.989990234375,742.2130004882813,727.8926635742188,739.8490592593104,0.02028068230716035,51.36419062307024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,2022-11-07,750.9299926757812,0.014378469204424411,748.4000244140625,743.5909973144531,730.0536641438802,741.8637744259414,0.018192969044400688,59.20776967551472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,2022-11-08,751.9500122070312,0.00135741999967927,751.0,744.0529968261719,731.9516642252604,743.697635840685,0.017710921825784504,65.10787051293879,0.0,0.0,0.0,0.0,0.0,0.0,
176,176,2022-11-09,742.9500122070312,-0.012041084478611104,758.72998046875,744.95,733.2026652018229,743.5617042709298,0.017101710857064575,62.65364550011608,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
177,177,2022-11-10,741.0800170898438,-0.002520159390305543,736.0,746.5700012207031,734.8446655273438,743.1104884198232,0.016495217191621163,59.683525689663576,0.0,0.0,0.0,0.0,0.0,0.0,50.0
178,178,2022-11-11,734.4500122070312,-0.008986668344472181,737.8800048828125,744.9390014648437,736.3639994303386,741.5358563811337,0.012016653473574326,48.908468480383426,0.0,0.0,0.0,0.0,0.0,0.0,
179,179,2022-11-14,742.010009765625,0.010240796928489686,749.9199829101562,744.2650024414063,736.5933329264323,741.6220660874048,0.012637475353617252,47.80273937241579,0.0,0.0,0.0,0.0,0.0,0.0,
180,180,2022-11-15,728.72998046875,-0.018059467094078997,735.0700073242188,741.1470031738281,736.2329996744792,739.2780505203766,0.012370452434084878,47.83039903142814,0.0,0.0,0.0,0.0,0.0,0.0,
181,181,2022-11-16,735.6699829101562,0.009478359153179468,733.739990234375,740.6660034179688,735.8993326822916,738.6220382276092,0.010368206541474924,54.54008940316225,0.0,0.0,0.0,0.0,0.0,0.0,
182,182,2022-11-17,739.0800170898438,0.004624567224426374,737.3200073242188,740.706005859375,736.1400004069011,738.7053071116518,0.010473131716421412,43.93940065735009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,2022-11-18,736.72998046875,-0.0031847441218994066,734.9600219726562,740.3580017089844,736.6186665852864,738.3461568129424,0.010492579914362093,43.78489636654897,0.0,0.0,0.0,0.0,0.0,0.0,75.0
184,184,2022-11-21,738.97998046875,0.0030493820643216806,743.8499755859375,739.1630004882812,736.8873331705729,738.4613974776346,0.009248987588631328,38.079525679718394,0.0,0.0,0.0,0.0,0.0,0.0,
185,185,2022-11-22,749.22998046875,0.013775155859535888,749.7999877929688,738.8909973144531,737.2813334147136,740.4193216578374,0.010446830044119015,55.56544208306546,0.0,0.0,0.0,0.0,0.0,0.0,
186,186,2022-11-23,735.3599853515625,-0.01868583111179545,732.6900024414062,738.1319946289062,737.5246663411458,739.4994423294237,0.011436625840994873,48.16938513282937,0.0,0.0,0.0,0.0,0.0,0.0,12.5
187,187,2022-11-25,736.22998046875,0.0011823880819409522,740.0,737.6469909667969,736.9803324381511,738.904994718392,0.011442841772250639,47.789359063631224,0.0,0.0,0.0,0.0,0.0,0.0,25.0
188,188,2022-11-28,741.47998046875,0.007105619137802101,739.9000244140625,738.3499877929687,737.1609985351563,739.3731739457298,0.01127146684522486,44.41159081737915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,2022-11-29,736.0800170898438,-0.007309330828510578,737.8900146484375,737.7569885253906,737.1649983723959,738.7744181537505,0.011028260050558694,41.07725990542404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,2022-11-30,751.7000122070312,0.020998492731177622,756.1900024414062,740.0539916992187,738.1313313802083,741.1245261634378,0.011153086498134035,54.57875223891275,0.75,0.0,0.0,0.0,0.0,0.0,25.0
191,191,2022-12-01,761.239990234375,0.012611345397594974,752.52001953125,742.6109924316406,739.8603312174479,744.7818832672447,0.01139347459757413,59.765533300574695,,,,,,,25.0
192,192,2022-12-02,766.3900146484375,0.006742527848127298,762.0,745.3419921875,741.8769978841145,748.7106344274615,0.011438021214601858,65.69686767543999,0.75,0.0,0.0,0.0,0.0,0.0,50.0
193,193,2022-12-05,755.4500122070312,-0.014377583323905997,751.280029296875,747.2139953613281,743.2616658528646,749.9359758419287,0.012661076623244992,56.3926918103661,0.75,0.0,0.0,0.0,0.0,0.0,0.0
194,194,2022-12-06,747.469970703125,-0.010619482858994223,745.469970703125,748.0629943847656,743.6056640625,749.487611271237,0.013317127379893646,59.386885093539895,0.75,0.0,0.0,0.0,0.0,0.0,
195,195,2022-12-07,764.27001953125,0.02222702394565389,758.0800170898438,749.5669982910156,744.1703308105468,752.1753218639667,0.014429697600064505,63.03793157369592,0.75,0.0,0.0,0.0,0.0,0.0,
196,196,2022-12-08,765.4199829101562,0.0015035250197146148,753.1799926757812,752.572998046875,745.218330891927,754.5834420541829,0.012499028741864354,62.26026579998523,0.75,0.0,0.0,0.0,0.0,0.0,33.33333333333333
197,197,2022-12-09,750.0599975585938,-0.02027148037526777,730.1699829101562,753.9559997558594,746.0576639811198,753.7609976004394,0.014687285936923259,55.534342730440294,0.75,0.0,0.0,0.0,0.0,0.0,
198,198,2022-12-12,742.47998046875,-0.010157292093864232,749.0999755859375,754.0559997558594,745.7816630045573,751.7099035764958,0.015013261121636728,51.39153933214654,0.75,0.0,0.0,0.0,0.0,0.0,25.0
199,199,2022-12-13,747.5599975585938,0.006818658354553917,741.280029296875,755.2039978027344,745.7419962565104,750.9553752096045,0.01489922322977841,49.307578348847294,0.75,0.0,0.0,0.0,0.0,0.0,25.0
200,200,2022-12-14,750.0,0.0032586401940875418,748.1699829101562,755.0339965820312,745.4116638183593,750.7816706260401,0.013295784327233173,56.70575763302652,0.75,0.0,0.0,0.0,0.0,0.0,
201,201,2022-12-15,731.27001953125,-0.02529043122228473,721.7999877929688,752.0369995117187,745.1046651204427,747.2340976997145,0.014570684119320004,48.04756724341404,0.75,0.0,0.0,0.0,0.0,0.0,16.666666666666664
202,202,2022-12-16,723.1699829101562,-0.011138473023252627,720.989990234375,747.7149963378906,744.5876647949219,742.858804101613,0.014195981914617621,42.95064693853861,0.75,0.0,0.0,0.0,0.0,0.0,0.0
203,203,2022-12-19,721.0999755859375,-0.0028665122188001445,725.239990234375,744.2799926757813,743.9506632486979,738.9026534623993,0.013886928406020712,44.08091131098145,0.75,0.0,0.0,0.0,0.0,0.0,0.0
204,204,2022-12-20,733.530029296875,0.017090746415717166,734.97998046875,742.8859985351562,743.370664469401,737.9258127050313,0.015260913083365772,42.63479548671949,0.75,0.0,0.0,0.0,0.0,0.0,0.0
205,205,2022-12-21,736.1900024414062,0.0036197044217864886,736.0800170898438,740.0779968261719,742.8453308105469,737.6102108389175,0.012954788362198528,39.24617725063894,0.75,0.0,0.0,0.0,0.0,0.0,0.0
206,206,2022-12-22,733.6199951171875,-0.0034970641751474944,733.9600219726562,736.897998046875,742.5343302408854,736.8847170713302,0.012825624650722615,35.613319785463474,0.75,0.0,0.0,0.0,0.0,0.0,
207,207,2022-12-23,726.739990234375,-0.009422410711555978,726.4400024414062,734.5659973144532,742.0563293457031,735.0402212827928,0.011731350743857616,36.92980715849281,0.75,0.0,0.0,0.0,0.0,0.0,0.0
208,208,2022-12-27,711.3499755859375,-0.021404227240389102,710.510009765625,731.4529968261719,741.286328125,730.7329038833645,0.012952463095823766,34.59571796412236,0.75,0.0,0.0,0.0,0.0,0.0,0.0
209,209,2022-12-28,713.030029296875,0.002358997576889223,717.0,728.0,740.3203287760417,727.5141994130937,0.012599717532834039,24.911901961346842,0.75,0.0,0.0,0.0,0.0,0.0,
210,210,2022-12-29,721.2899780273438,0.011517708740279728,721.1599731445312,725.1289978027344,740.0723286946615,726.3825227975028,0.013425140455300912,29.799522358302795,0.75,0.0,0.0,0.0,0.0,0.0,
211,211,2022-12-30,721.489990234375,0.000277259475058394,721.8599853515625,724.1509948730469,739.5996622721354,725.4929714223886,0.011139525574946761,34.81451683541552,0.75,0.0,0.0,0.0,0.0,0.0,
212,212,2023-01-03,720.469970703125,-0.0014147684110778422,728.1900024414062,723.8809936523437,738.9793273925782,724.5796985643406,0.010601188265894712,37.42430773222409,0.5,0.0,0.0,0.0,0.0,0.0,50.0
213,213,2023-01-04,726.489990234375,0.008320968690909258,724.6900024414062,724.4199951171875,738.6379943847656,724.9270243225286,0.010895166568572931,38.08932993919956,0.5,0.0,0.0,0.0,0.0,0.0,0.0
214,214,2023-01-05,723.760009765625,-0.0037648456380974735,730.739990234375,723.4429931640625,738.1306620279948,724.714839857637,0.009297483124217154,35.21525973266718,0.5,0.0,0.0,0.0,0.0,0.0,
215,215,2023-01-06,737.1500244140625,0.018331573204968248,693.1300048828125,723.5389953613281,737.7279968261719,726.9757825042598,0.011149202661471106,53.52517659181457,0.5,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
216,216,2023-01-09,680.489990234375,-0.07997831985983388,676.3699951171875,718.2259948730468,735.8989969889323,718.5238202733716,0.027764966668987208,33.82845328590888,0.5,0.0,0.0,0.0,0.0,0.0,-28.57142857142857
217,217,2023-01-10,698.9500122070312,0.02676611382642493,698.9000244140625,715.4469970703125,734.6563313802084,714.9649460794915,0.029774782592928525,42.534567008795065,0.5,0.0,0.0,0.0,0.0,0.0,25.0
218,218,2023-01-11,709.9400024414062,0.015601236479126637,707.0,715.3059997558594,733.6049987792969,714.0513199634759,0.029656780199840683,41.971270993674636,0.5,0.0,0.0,0.0,0.0,0.0,0.0
219,219,2023-01-12,714.5700073242188,0.00650051056868238,714.6699829101562,715.4599975585937,732.887998453776,714.1456267563381,0.02972530062782405,42.739126584707115,0.5,0.0,0.0,0.0,0.0,0.0,
220,220,2023-01-13,722.1300048828125,0.01052421141838111,722.1300048828125,715.5440002441406,731.9023315429688,715.5973318702424,0.029684962272321164,46.26633473594689,0.5,0.0,0.0,0.0,0.0,0.0,
221,221,2023-01-17,728.1099853515625,0.008246930716914503,725.1699829101562,716.2059997558594,730.797998046875,717.872359775937,0.02979653419444603,50.4477983546812,0.5,0.0,0.0,0.0,0.0,0.0,0.0
222,222,2023-01-18,724.5499877929688,-0.004901359920863947,729.3900146484375,716.6140014648438,729.403330485026,719.0864739608518,0.029847159201317502,54.67620983731895,0.5,0.0,0.0,0.0,0.0,0.0,
223,223,2023-01-19,715.5700073242188,-0.01247131751484628,723.1599731445312,715.5220031738281,728.0739969889323,718.4471163905548,0.029970768025989306,50.85555712259785,0.5,0.0,0.0,0.0,0.0,0.0,50.0
224,224,2023-01-20,722.0,0.008945700763481152,721.530029296875,715.3460021972656,727.2249979654948,719.0930952286357,0.030133810925744995,50.242146425212695,0.5,0.0,0.0,0.0,0.0,0.0,0.0
225,225,2023-01-23,729.9099731445312,0.010896063184977982,731.010009765625,714.6219970703125,726.0796630859375,721.059800304253,0.02971334774240488,52.728091793200306,0.5,0.0,0.0,0.0,0.0,0.0,
226,226,2023-01-24,727.469970703125,-0.0033484812681118634,729.489990234375,719.3199951171875,724.8146626790365,722.2252858313207,0.01117877751722906,52.24733544334554,0.5,0.0,0.0,0.0,0.0,0.0,0.0
227,227,2023-01-25,741.1799926757812,0.018670780085249524,741.1799926757812,723.5429931640625,724.5186625162761,725.6715961666771,0.009766118298890916,54.49427984450469,0.5,0.0,0.0,0.0,0.0,0.0,
228,228,2023-01-26,742.2999877929688,0.0015099567836835317,745.6099853515625,726.7789916992188,724.5126627604167,728.6949400987301,0.009205973381906811,55.728580270731754,0.5,0.0,0.0,0.0,0.0,0.0,
229,229,2023-01-27,742.8300170898438,0.0007137817128950543,749.0,729.6049926757812,724.3549967447917,731.2649540971142,0.009245059364212839,51.90654935484096,0.5,0.0,0.0,0.0,0.0,0.0,0.0
230,230,2023-01-30,736.4600219726562,-0.008612286058297109,739.27001953125,731.0379943847656,723.9036641438802,732.2095118926674,0.009686638286121771,78.36223848809453,0.5,0.0,0.0,0.0,0.0,0.0,20.0
231,231,2023-01-31,758.469970703125,0.029448254300022635,752.1900024414062,734.0739929199219,724.8103291829427,736.9841407672959,0.012976031898508579,79.11368181082668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,2023-02-01,758.0,-0.0006198219908742359,749.2000122070312,737.418994140625,725.9713297526042,740.8052060823329,0.012714572688968806,76.20504642205096,,,,,,,100.0
233,233,2023-02-02,751.2000122070312,-0.009011441498277059,764.489990234375,740.9819946289062,726.9746643066406,742.695170832278,0.012239225693846988,69.51105487514663,0.0,0.0,0.0,0.0,0.0,0.0,50.0
234,234,2023-02-03,783.1300048828125,0.04162677239762806,784.780029296875,747.0949951171875,728.6279968261719,750.046958841466,0.016919857334743715,75.79502199518697,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555
235,235,2023-02-06,780.8599853515625,-0.002902858892278704,765.6799926757812,752.1899963378906,730.1169962565104,755.6493272978471,0.017228829439840894,73.0289193789576,0.0,0.0,0.0,0.0,0.0,0.0,50.0
236,236,2023-02-07,769.9400024414062,-0.01408326474481471,766.3400268554688,756.4369995117188,731.3276631673177,758.2476318694033,0.018232939361343802,68.61926927999583,0.0,0.0,0.0,0.0,0.0,0.0,100.0
237,237,2023-02-08,749.6599731445312,-0.02669285831775981,751.2899780273438,757.2849975585938,732.0916625976563,756.6862393739721,0.020179392115070312,62.79750011914669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,2023-02-09,744.77001953125,-0.006544262480307419,746.1199951171875,757.5320007324219,733.2056640625,754.5196539480226,0.020323102585869057,58.64794395053761,0.0,0.0,0.0,0.0,0.0,0.0,50.0
239,239,2023-02-10,757.6099853515625,0.01709324992074264,755.8699951171875,759.0099975585938,734.6916625976562,755.0815323850298,0.021005858794214356,60.140589214492394,0.0,0.0,0.0,0.0,0.0,0.0,100.0
240,240,2023-02-13,763.969970703125,0.008359761004338143,764.52001953125,761.7609924316406,736.1143290201823,756.697612079229,0.020739787660417067,62.989335128912444,0.0,0.0,0.0,0.0,0.0,0.0,
241,241,2023-02-14,754.2100219726562,-0.012857610079475883,753.780029296875,761.3349975585937,737.2049967447916,756.2453229689429,0.019150544071435235,54.77116365222739,0.0,0.0,0.0,0.0,0.0,0.0,
242,242,2023-02-15,752.4000244140625,-0.00240274307704304,737.0,760.775,738.2693318684895,755.5461777771465,0.019159426912875477,53.67970373625162,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
243,243,2023-02-16,736.3300170898438,-0.02158971885913795,738.1599731445312,759.2880004882812,738.5973327636718,752.052330379455,0.020149957552541432,47.87275522303152,0.0,0.0,0.0,0.0,0.0,0.0,
244,244,2023-02-17,748.739990234375,0.016713369689086877,748.0900268554688,755.8489990234375,739.4299987792969,751.4500867167131,0.015051934163326104,53.866007609998526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,2023-02-21,746.52001953125,-0.002969346227081056,748.6799926757812,752.4150024414063,739.7423319498698,750.5537108648108,0.015051169519821293,45.70237731488798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,2023-02-22,748.0800170898438,0.0020875124941407684,744.8099975585938,750.22900390625,741.9953328450521,750.1039483602713,0.01477294951244336,46.460178340331126,0.0,0.0,0.0,0.0,0.0,0.0,100.0
247,247,2023-02-23,759.6599731445312,0.015360982436125227,753.8099975585938,751.22900390625,744.0189982096355,751.8414074119548,0.013136087937677602,52.91924560600968,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
248,248,2023-02-24,756.989990234375,-0.003520898998292312,761.1699829101562,752.4510009765625,745.5873311360677,752.7775133796675,0.01296856844119212,38.697653699221284,0.0,0.0,0.0,0.0,0.0,0.0,12.5
249,249,2023-02-27,757.7899780273438,0.001056242997802855,756.4500122070312,752.4690002441406,747.0279968261718,753.6888705883359,0.011780732126247737,39.89661902844982,0.0,0.0,0.0,0.0,0.0,0.0,
250,250,2023-02-28,760.4199829101562,0.003464616332742775,759.8900146484375,752.1140014648438,748.3043294270833,754.9127091923032,0.011494081243532746,45.50432515878515,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
251,251,2023-03-01,770.4400024414062,0.01309089364435725,768.219970703125,753.7369995117188,749.7153299967448,757.7358534194127,0.011313303491267076,60.865971247911126,,,,,,,0.0
252,252,2023-03-02,768.9000244140625,-0.0020008295947991695,771.4199829101562,755.3869995117187,751.1936645507812,759.7657026911672,0.011296115819694827,63.07579040951269,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
253,253,2023-03-03,779.2999877929688,0.013435111395348445,777.989990234375,759.6839965820312,753.3179972330729,763.3173908914947,0.008084106373953764,62.072836059414136,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
254,254,2023-03-06,780.3800048828125,0.0013849216089697356,782.0,762.847998046875,755.2639973958334,766.4196843444615,0.0071580479622236895,59.70435960221301,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,50.0
255,255,2023-03-07,773.8499755859375,-0.008402961984449625,774.1300048828125,765.5809936523438,756.7286641438802,767.7706463883662,0.007922946977116393,62.07573864126784,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
256,256,2023-03-08,745.2000122070312,-0.03772536970162506,745.739990234375,765.2929931640625,757.3196655273438,763.6668947190326,0.01531736918044523,46.67158740719297,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
