level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,pharmaceutical_prices_mom,consumer_sentiment_mom,m2_money_supply_mom,daily_sentiment_score
171,171,2022-11-02,205.23345947265625,-0.037901860343721436,203.89105224609375,218.4319091796875,202.31387888590496,215.14845525859332,0.03291807889480883,55.51587246422037,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
172,172,2022-11-03,206.1575927734375,0.0044927319161498,201.001953125,218.75194854736327,202.91180369059245,213.513752988565,0.03245618241279251,58.60986135970478,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,50.0
173,173,2022-11-04,218.2490234375,0.05699583041730287,217.55836486816406,219.17509918212892,204.01361948649088,214.3747112520077,0.03316565973755276,61.07615029587325,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
174,174,2022-11-07,211.27432250976562,-0.032479324445999165,212.062255859375,218.84630584716797,205.08592834472657,213.81100420796366,0.03490077878825238,55.09764262182143,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
175,175,2022-11-08,212.10116577148438,0.0039059621344909364,209.81517028808594,217.67120819091798,206.09760131835938,213.50012449224013,0.03147196743223892,58.280449639076714,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
176,176,2022-11-09,209.97080993652344,-0.01009483713125781,223.61868286132812,215.58074035644532,206.56971537272136,212.85843093665528,0.028774746667256816,54.58359310524462,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
177,177,2022-11-10,233.5505828857422,0.10643016195549738,230.99221801757812,215.8939697265625,208.07036387125652,216.6206403819438,0.04673552597360277,60.97027520319261,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,100.0
178,178,2022-11-11,236.12840270996094,0.010977053638379607,234.78599548339844,216.84143981933593,209.75486450195314,220.16750625976508,0.04637712786049517,61.84168215413268,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,50.0
179,179,2022-11-14,228.18093872070312,-0.03423683123966555,230.67120361328125,217.4007781982422,211.28955993652343,221.6244939799356,0.04750217164835423,52.41244868831202,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,-25.0
180,180,2022-11-15,231.99415588378906,0.01657327608497743,231.80934143066406,219.28404541015624,212.37354176839193,223.50988705336349,0.04478996679036817,50.64657061724462,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
181,181,2022-11-16,225.47665405273438,-0.028495557309413073,218.8618621826172,221.30836486816406,212.80382690429687,223.8674810532491,0.043795733491853034,47.330810094253046,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
182,182,2022-11-17,218.56031799316406,-0.031154592555410233,222.73345947265625,222.54863739013672,213.19163513183594,222.90254231505182,0.04565158522011474,45.772357308849514,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
183,183,2022-11-18,214.5525360107422,-0.018507399821825327,214.31906127929688,222.17898864746093,213.6579126993815,221.38435935063188,0.04237757198196176,45.80028389274731,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
184,184,2022-11-21,218.30738830566406,0.017349476211937782,218.064208984375,222.88229522705078,214.3352798461914,220.82491006972865,0.04127249599789957,52.859146093326096,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
185,185,2022-11-22,216.11868286132812,-0.01007639323934691,216.24513244628906,223.28404693603517,215.08138885498047,219.969232395474,0.041485033580020717,56.46000302818019,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,0.0
186,186,2022-11-23,216.0311279296875,-0.0004052063920997756,216.0311279296875,223.89007873535155,215.8534383138021,219.2532134016946,0.04128704091016126,55.918368168246616,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
187,187,2022-11-25,213.02529907226562,-0.014011574443396168,211.40077209472656,221.8375503540039,216.3835942586263,218.1208653417984,0.01956559028913267,46.486066700498114,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,50.0
188,188,2022-11-28,211.001953125,-0.009543543693584539,209.8540802001953,219.3249053955078,216.9539576212565,216.82651766601685,0.018246023088194657,49.803704475933834,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
189,189,2022-11-29,202.88909912109375,-0.03920786993787459,201.7704315185547,216.79572143554688,217.0012985229492,214.29244156693994,0.018994223938431077,43.99187375055033,0.0,0.6999999999999997,0.10000000000000009,3.07037012264455,2.2184300341296925,-0.3454576732983994,
190,190,2022-11-30,212.14007568359375,0.04458727082780794,212.43190002441406,214.81031341552733,217.30609741210938,213.90110231542243,0.024810640889303813,51.29455829304978,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
191,191,2022-12-01,214.8443603515625,0.01266706980035459,209.4260711669922,213.74708404541016,217.82911936442056,214.0726037765388,0.024620810746658423,35.13220349507479,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
192,192,2022-12-02,212.8015594482422,-0.009553774965242255,210.1459197998047,213.17120819091798,218.15726470947266,213.8415048077576,0.022945203271964528,31.30067935347664,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
193,193,2022-12-05,208.03501892089844,-0.022653659947901077,206.83851623535156,212.5194564819336,217.95784810384114,212.7857801010559,0.02329793469574006,32.98273246469351,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,-50.0
194,194,2022-12-06,200.36964416503906,-0.03754254421228961,200.83657836914062,210.7256820678711,217.4847610473633,210.52830083996193,0.024389443736361628,24.918992182394646,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
195,195,2022-12-07,202.84046936035156,0.012255923353229552,205.08755493164062,209.39786071777343,216.78437194824218,209.1305132982146,0.02524405537782659,30.816162536787175,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
196,196,2022-12-08,204.688720703125,0.009070584684348524,202.6750946044922,208.26361999511718,215.911479695638,208.32291464456193,0.025665933454301928,37.13925171636692,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
197,197,2022-12-09,200.0194549560547,-0.023075752954820516,195.4182891845703,206.9630355834961,214.89818522135417,206.81319470119695,0.026159428751805266,36.68923606355581,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
198,198,2022-12-12,202.84046936035156,0.01400516827047213,210.91439819335938,206.14688720703126,214.10441080729166,206.0908810028614,0.02688483478533082,35.58739840057147,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
199,199,2022-12-13,205.0194549560547,0.010685071992236365,203.78404235839844,206.35992279052735,213.51880747477213,205.89607626707837,0.024098786092608418,39.655487732904724,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,-100.0
200,200,2022-12-14,204.2606964111328,-0.0037077752812882726,200.39883422851562,205.57198486328124,213.22211456298828,205.59873447508826,0.018619395348082754,39.16547771441381,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,50.0
201,201,2022-12-15,201.80934143066406,-0.01207370419223687,200.38909912109375,204.26848297119142,213.10797729492188,204.90975392155656,0.017816845688013706,39.569390714226316,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
202,202,2022-12-16,194.1050567626953,-0.038923855192962174,194.00778198242188,202.39883270263672,212.7062260945638,202.94526352903634,0.02062047055375183,35.78792681909479,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,-16.666666666666664
203,203,2022-12-19,186.37159729003906,-0.040657026605852055,184.91244506835938,200.23249053955078,211.64364522298177,199.93186966740046,0.022615402220963726,36.01780023100207,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
204,204,2022-12-20,186.24513244628906,-0.0006787931862067218,186.53697204589844,198.82003936767578,210.80933888753256,197.44337199083475,0.020733678239026394,24.07481018045651,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
205,205,2022-12-21,192.0817108154297,0.03085713625761374,189.39688110351562,197.7441635131836,210.14202372233072,196.46852450439746,0.023353024389206643,28.555726937789203,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
206,206,2022-12-22,190.4474639892578,-0.008544481710576594,189.72763061523438,196.32003784179688,209.49124552408855,195.37378622891754,0.0227937048490213,28.777249180061887,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
207,207,2022-12-23,186.0311279296875,-0.02346236277693366,184.59144592285156,194.92120513916015,207.90726369222006,193.675121083603,0.0228239104048336,28.969887669026576,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
208,208,2022-12-27,183.62840270996094,-0.012999849093938745,183.76458740234375,192.9999984741211,206.15726369222006,191.84844501566806,0.021594047801031396,32.210059812507055,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
209,209,2022-12-28,185.6128387451172,0.010748827155178713,187.85992431640625,191.05933685302733,204.7383270263672,190.71469842102243,0.021600825649897206,31.50198573937662,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,
210,210,2022-12-29,196.14785766601562,0.05520575844616521,193.8618621826172,190.24805297851563,203.54345041910807,191.7025455564757,0.02992194160747593,42.27112201523533,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
211,211,2022-12-30,196.69261169433594,0.00277341272087552,199.34825134277344,189.73638000488282,202.5839823404948,192.60983030881394,0.029847990693600116,46.7465810659816,0.75,0.0,0.0,-3.6481946333074777,-5.342237061769605,-0.3093302975729628,0.0
212,212,2023-01-03,195.39883422851562,-0.006599389886283936,200.49610900878906,189.86575775146486,201.8119328816732,193.1169219305779,0.027096838080128124,42.49853029981884,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
213,213,2023-01-04,197.09144592285156,0.008625040022074893,193.19065856933594,190.9377426147461,201.22989654541016,193.83956265644582,0.02290364979551372,41.92910499231388,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,0.0
214,214,2023-01-05,195.67120361328125,-0.00723209552390525,199.00778198242188,191.8803497314453,200.47535705566406,194.17258828496136,0.023194926435369734,41.37190352710292,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
215,215,2023-01-06,196.37159729003906,0.0035730508010165993,199.97080993652344,192.30933837890626,199.81712086995444,194.57240810406637,0.02133754427879024,44.33867066913898,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
216,216,2023-01-09,201.66342163085938,0.026591309333747135,181.1381378173828,193.4309341430664,199.33819732666015,195.861683290756,0.022243698500026107,58.28534248156332,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,50.0
217,217,2023-01-10,189.15370178222656,-0.06404015664197385,191.7315216064453,193.74319152832032,198.5424774169922,194.6420502892052,0.030374413349759984,52.76061971315767,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,10.0
218,218,2023-01-11,198.49221801757812,0.04818997391243135,197.73345947265625,195.22957305908204,198.1254862467448,195.34208078527297,0.0331303669323384,60.27419705413921,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,0.0
219,219,2023-01-12,188.47276306152344,-0.05179639201145447,186.4883270263672,195.51556549072265,197.6449417114258,194.0931139264094,0.03804730969666902,47.17096411805121,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
220,220,2023-01-13,195.63229370117188,0.03728334128920628,195.21400451660156,195.4640090942383,197.0946823120117,194.372964794548,0.03558001784513405,53.74035418955819,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,12.5
221,221,2023-01-17,200.81712341308594,0.02615781544853911,201.935791015625,195.87646026611327,196.62710774739583,195.54462999791852,0.036556812103389257,60.549694825677975,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
222,222,2023-01-18,200.23345947265625,-0.002910676993902459,199.2996063232422,196.35992279052735,196.20817108154296,196.3971444478708,0.03647808174996882,62.16331310788399,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,25.0
223,223,2023-01-19,191.0311279296875,-0.04704759492770643,190.8949432373047,195.75389099121094,195.64137471516926,195.42150508092837,0.03954903564865524,53.58938015812991,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,0.0
224,224,2023-01-20,198.8229522705078,0.03997835341340514,199.4552459716797,196.0690658569336,195.5898183186849,196.03995002448826,0.04176004043706354,51.838970717657496,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
225,225,2023-01-23,210.4863739013672,0.05700617733204672,209.79571533203125,197.4805435180664,195.8446818033854,198.66657254755717,0.04530854054691545,58.225050561075996,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
226,226,2023-01-24,209.28988647460938,-0.005700611396504893,204.4163360595703,198.2431900024414,195.99805399576823,200.59808417065756,0.04490135777740336,58.29268505971443,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,0.0
227,227,2023-01-25,205.2918243408203,-0.01928780732552551,208.44357299804688,199.85700225830078,196.17379964192708,201.45149147432352,0.03927615115969749,54.76432115471358,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
228,228,2023-01-26,206.98443603515625,0.008211101957449715,204.50389099121094,200.7062240600586,196.3119318644206,202.4574813944749,0.03670225047155161,56.55211529087304,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,50.0
229,229,2023-01-27,208.2003936767578,0.005857444835036051,205.79766845703125,202.67898712158203,196.41796315511067,203.50164726398089,0.031018770417972272,56.81003836121669,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,25.0
230,230,2023-01-30,204.37742614746094,-0.01853263439869757,205.51556396484375,203.55350036621093,196.4218541463216,203.66087978824999,0.030573435101382943,51.58937939097723,0.5,0.0,-0.10000000000000009,-12.5186362119584,5.467372134038784,-0.43946066616432633,
231,231,2023-01-31,208.36575317382812,0.019326551556902064,205.96302795410156,204.30836334228516,196.6404012044271,204.51631131290054,0.030105334430770108,62.49840926033831,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
232,232,2023-02-01,210.62257385253906,0.010772818043410534,212.9182891845703,205.34727478027344,197.19098510742188,205.62654086556208,0.030082946792735578,58.69231918150111,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,25.0
233,233,2023-02-02,218.813232421875,0.03815076372792595,213.5116729736328,208.1254852294922,198.27237294514973,208.02412114852802,0.025383832148717624,72.32640775098714,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
234,234,2023-02-03,208.4241180419922,-0.04864351321604603,205.80738830566406,209.08560180664062,199.0116724650065,208.0968478564306,0.030162970634956755,58.98591558957875,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
235,235,2023-02-06,203.01556396484375,-0.026292386870797126,203.4046630859375,208.3385208129883,199.37613423665366,207.17297805796025,0.025213841786524242,51.53950689020612,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,50.0
236,236,2023-02-07,209.8638153076172,0.0331761759358189,203.57003784179688,208.39591369628906,200.02334594726562,207.66222119426152,0.027728143685705194,56.19990180513132,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,50.0
237,237,2023-02-08,193.0933837890625,-0.08328489610147814,194.5428009033203,207.1760696411133,200.25875447591145,205.0133416660435,0.03816556421723662,51.20976851916499,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,-16.666666666666664
238,238,2023-02-09,190.52529907226562,-0.013388936436605171,187.44163513183594,205.53015594482423,200.4886510213216,202.37915210353842,0.03787411953285485,44.814598745613395,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
239,239,2023-02-10,191.22567749023438,0.0036692988192743177,191.54669189453125,203.8326843261719,200.67574564615884,200.35124762839223,0.03778955517112475,36.05241494835963,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
240,240,2023-02-13,210.05836486816406,0.09393113194891532,207.9863739013672,204.4007781982422,201.1394292195638,202.11617803562348,0.04941904628653883,50.44326985516782,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,25.0
241,241,2023-02-14,207.0330810546875,-0.014506827691082603,206.24513244628906,204.26751098632812,201.4841115315755,203.010160402726,0.04931549669015963,51.015782346011704,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,100.0
242,242,2023-02-15,208.2198486328125,0.005715893733169449,202.9669189453125,204.02723846435546,201.9114786783854,203.95737644455988,0.04921126235939842,50.72497093454309,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,
243,243,2023-02-16,206.0505828857422,-0.010472799451729986,203.8229522705078,202.7509735107422,202.21011657714843,204.33795943386573,0.04726043005952223,48.75239620687359,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
244,244,2023-02-17,206.06031799316406,4.7245085742430685e-05,203.95913696289062,202.51459350585938,202.5564203898112,204.65111553555633,0.044825462053600836,51.02186223714541,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,
245,245,2023-02-21,197.31517028808594,-0.043366632201684824,196.1575927734375,201.9445541381836,202.58787282307944,203.31730730874352,0.046194240282159585,43.656467825676565,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,
246,246,2023-02-22,196.21595764160156,-0.005586422151465882,197.0525360107422,200.57976837158202,202.40629069010416,202.02615282380862,0.0444280587454847,41.61856104628969,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,
247,247,2023-02-23,196.69261169433594,0.0024262860307327416,193.14202880859375,200.93969116210937,202.65758768717447,201.0564180729954,0.03535885612429701,35.861726482112914,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,
248,248,2023-02-24,191.23541259765625,-0.028136967601518962,193.5311279296875,201.01070251464844,202.4156941731771,199.2707807138428,0.03635838168892597,38.27472320440667,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
249,249,2023-02-27,191.53697204589844,0.0015756597013299126,191.40077209472656,201.04183197021484,202.51783447265626,197.86463368330743,0.036343310010252476,41.583457206771264,0.0,-0.6000000000000001,-0.10000000000000009,3.150229040758412,8.528428093645491,-0.40003384540173714,0.0
250,250,2023-02-28,193.77432250976562,0.011613340389021998,192.90855407714844,199.413427734375,202.45590209960938,197.12094074266344,0.016827540174258984,37.34700053734757,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,
251,251,2023-03-01,193.13229370117188,-0.003318782212480563,190.66148376464844,198.02334899902343,202.19974110921223,196.39573218966495,0.016723567606884388,50.040999790338326,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,
252,252,2023-03-02,200.8949432373047,0.039406687281761485,202.33462524414062,197.29085845947264,202.22179056803387,197.2137705619631,0.022091052675101048,59.848478480831425,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
253,253,2023-03-03,215.18482971191406,0.06871523094098647,214.5525360107422,198.20428314208985,203.02691396077475,200.48123586195416,0.03152484547894568,68.08635725401165,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,50.0
254,254,2023-03-06,209.75680541992188,-0.02554854169110347,209.64007568359375,198.5739318847656,203.39137573242186,202.16770305431191,0.03292010702038597,49.714598634382696,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,25.0
255,255,2023-03-07,202.7821044921875,-0.033816764533485075,202.85018920898438,199.1206253051758,203.1345667521159,202.2794124066529,0.03157606466000021,46.256637068258,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
256,256,2023-03-08,202.3638153076172,-0.002064882368308134,205.83657836914062,199.73541107177735,202.90369771321613,202.29475838864641,0.031492499448503755,44.772491318609674,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,
257,257,2023-03-09,197.07199096679688,-0.026498044944118605,196.63424682617188,199.77334899902343,202.62970326741535,201.3451643119465,0.03285839309106077,42.40829968754379,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
258,258,2023-03-10,188.72567749023438,-0.04327457951510302,207.26654052734375,199.52237548828126,202.02107798258464,199.05071216254427,0.03461050798115637,37.15397615750619,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,25.0
259,259,2023-03-13,220.75875854492188,0.15677599615771834,223.73541259765625,202.4445541381836,202.43969014485677,202.99762968661292,0.06088108764002713,62.915328884642435,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
260,260,2023-03-14,219.72763061523438,-0.004681778318272334,214.48443603515625,205.03988494873047,202.95136362711588,206.03944803727134,0.06117534492962172,62.96256165343514,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-25.0
261,261,2023-03-15,221.935791015625,0.009999373691567764,221.63424682617188,207.92023468017578,203.40369822184246,208.9296922151538,0.06093551908769265,63.656448649913216,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,50.0
262,262,2023-03-16,218.8229522705078,-0.014125144643955659,217.0136260986328,209.7130355834961,203.6770441691081,210.7284667706727,0.06079713557507955,65.3131675774786,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,75.0
263,263,2023-03-17,218.43385314941406,-0.0017797286124518578,217.55836486816406,210.0379379272461,203.66439819335938,212.12944611226203,0.05701486142189652,64.91530489189684,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-16.666666666666664
264,264,2023-03-20,213.78404235839844,-0.021516879490184392,212.59727478027344,210.44066162109374,203.8430623372396,212.43028179337773,0.05681626222163569,60.80697114524851,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
265,265,2023-03-21,215.5739288330078,0.008337550311484023,215.71011352539062,211.71984405517577,204.2616744995117,213.00185398240137,0.05541830516501758,61.97197613248357,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-25.0
266,266,2023-03-22,211.26458740234375,-0.02019259129745146,212.56809997558594,212.60992126464845,204.30836690266926,212.68598733148178,0.05600902086326799,55.743530652249945,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-12.5
267,267,2023-03-23,211.04086303710938,-0.0010595382367496245,210.98248291015625,214.00680847167968,204.9066162109375,212.38687382341405,0.05502359326000457,47.281083790141906,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,
268,268,2023-03-24,214.00778198242188,0.013960600355864026,213.6575927734375,216.53501892089844,205.68936564127605,212.6815843977791,0.05213130983251187,52.882208832682245,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,0.0
269,269,2023-03-27,211.8871612548828,-0.00995850402389091,211.84825134277344,215.64785919189453,206.37808176676432,212.5371438263434,0.012435529596904736,56.608302880078,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,50.0
270,270,2023-03-28,208.01556396484375,-0.018440971084639622,216.07003784179688,214.47665252685547,206.30998840332032,211.71503839697982,0.01324189153557742,53.90614404621318,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,
271,271,2023-03-29,215.98248291015625,0.037584403101415656,218.7937774658203,213.8813217163086,206.6083017985026,212.49093739937553,0.01860953851445956,62.603727793536585,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-7.142857142857142
272,272,2023-03-30,219.12451171875,0.014442808158632496,220.08755493164062,213.9114776611328,206.97179056803387,213.69704182107995,0.01885516031915992,71.77094229451987,0.2400000000000002,0.0,0.20000000000000018,1.7013899490770479,3.081664098613257,-0.33273394027779624,-21.428571428571427
273,273,2023-03-31,226.21595764160156,0.031849992880697786,224.64007568359375,214.68968811035157,207.6439697265625,215.97320833390205,0.021313922948412067,56.08064523258902,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,0.0
274,274,2023-04-03,223.75486755371094,-0.010938996448405007,224.87353515625,215.6867706298828,208.2337880452474,217.3880554647764,0.020165940663692268,54.348740915030085,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,16.666666666666664
275,275,2023-04-04,223.9494171142578,0.0008690985521256016,224.21206665039062,216.52431945800782,209.12159627278646,218.58103031013664,0.020148721443892265,52.27323544114704,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,10.0
276,276,2023-04-05,224.63035583496094,0.0030359783690343286,223.90077209472656,217.86089630126952,210.06874287923176,219.6809076782865,0.01833085172234125,56.93703421254854,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,33.33333333333333
277,277,2023-04-06,223.72567749023438,-0.004035540977491558,222.25680541992188,219.12937774658204,210.9698450724284,220.41632037136793,0.018484140155187356,56.24425412667587,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,100.0
278,278,2023-04-10,223.45330810546875,-0.0012181673433704022,223.45330810546875,220.0739303588867,212.0437749226888,220.96849995938624,0.018365760734803727,62.724020958085035,0.2599999999999998,0.0,-0.10000000000000009,0.967061853262785,-7.324364723467869,-1.1701140281092481,-50.0
