level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,consumer_spending_mom,retail_sales_mom,import_prices_mom,consumer_sentiment_mom,crude_oil_prices_mom,global_trade_volume_mom,daily_sentiment_score
105,105,2022-08-01,110.84505462646484,-0.005409440531235662,110.1371118808618,107.14342193603515,103.99327672322592,107.14092179688032,0.027089238932139874,67.42729397281494,,,,,,,,,,7.142857142857142
106,106,2022-08-02,108.39151763916016,-0.022383486481721098,109.99164016374526,107.39362258911133,104.13647969563802,107.36830285911302,0.0247780810300143,60.59835850280673,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,25.0
107,107,2022-08-03,110.82564544677734,0.02220836924944203,111.17476736434826,107.70104064941407,104.31750361124675,107.9969106023247,0.02514480715705742,67.259694725803,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,13.636363636363635
108,108,2022-08-04,111.01960754394531,0.0017486256205724725,109.38068307376383,107.97839584350587,104.6265380859375,108.54649186443753,0.025138644439032687,65.89730381989114,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,23.076923076923077
109,109,2022-08-05,110.42803955078125,-0.005342747219166733,110.55410766601562,108.4390380859375,104.81628977457682,108.88859144377275,0.02377076510748172,66.22016485390427,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0
110,110,2022-08-08,110.55410766601562,0.0011409802149073298,107.95513222935408,108.89677047729492,104.8515251159668,109.19141257508963,0.02377522308467049,59.43504948710447,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,21.428571428571427
111,111,2022-08-09,106.78170776367188,-0.034718427012612345,109.81708384487295,109.37293090820313,104.83891830444335,108.75328442755912,0.023131553417075443,48.179199081377085,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0
112,112,2022-08-10,109.72010803222656,0.027146014450666896,111.40751424932252,109.88497009277344,105.17381337483724,108.92907053749865,0.02335394230995352,52.535021256931365,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,20.0
113,113,2022-08-11,110.65109252929688,0.008449289501638025,110.93232746917111,110.06631698608399,105.52454783121745,109.24216544509831,0.020010466379728184,58.755294249776,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,6.25
114,114,2022-08-12,112.5615463256836,0.017118210314131733,111.96027292062819,110.17784271240234,105.97290623982748,109.84568924156835,0.019302223787700454,61.22315917812808,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0
115,115,2022-08-15,112.8039779663086,0.002151453598767011,112.4354800894671,110.37373504638671,106.462318166097,110.38355991879384,0.019171087115234756,71.044701364583,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,15.0
116,116,2022-08-16,114.49139404296875,0.014848054871866582,113.24038494147743,110.98372268676758,106.90647455851237,111.130438850462,0.017506044035501035,70.0000308518187,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,15.0
117,117,2022-08-17,113.50222778320312,-0.008677194198098303,112.49365713287214,111.25138092041016,107.3205675760905,111.56167320186947,0.016941206376722372,60.857807245014264,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,12.5
118,118,2022-08-18,112.50335693359375,-0.008839404165661608,112.00876692645441,111.399755859375,107.5752944946289,111.73288842581933,0.01731230165678368,52.65987632089605,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0
119,119,2022-08-19,109.739501953125,-0.024873667414532518,107.66419139602243,111.33090209960938,107.74435806274414,111.37045452169308,0.01915234304044443,47.49117104539186,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,7.142857142857142
120,120,2022-08-22,107.00474548339844,-0.025236209403883034,107.48963248414292,110.97596588134766,107.91342188517253,110.57668924200314,0.0206405824193219,46.892660389544446,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,16.666666666666664
121,121,2022-08-23,107.33447265625,0.0030766878391494624,107.33446669032179,111.03124237060547,108.13711624145508,109.98719531732075,0.017455396087137618,41.362784747145405,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,15.0
122,122,2022-08-24,108.04240417480469,0.006573909683188165,108.51759138491221,110.86347198486328,108.34076868693033,109.63359692777237,0.015009072942846959,42.81702585096122,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,33.33333333333333
123,123,2022-08-25,109.79769134521484,0.016115721541583333,109.8849680554511,110.77813186645508,108.66402638753256,109.66343227639828,0.01575339545448016,48.560043306234405,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,21.428571428571427
124,124,2022-08-26,105.00701141357422,-0.044612379558994726,103.58143817074227,110.02267837524414,108.77975285847982,108.81681030133936,0.019590533097293233,39.55441975639253,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0
125,125,2022-08-29,104.61909484863281,-0.0037010371909726317,105.67616480651814,109.20419006347656,108.90711568196615,108.05358930993816,0.01937474470601636,45.332733990634445,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,10.714285714285714
126,126,2022-08-30,104.59971618652344,-0.00018524779936290018,104.69669732511194,108.21502227783203,108.86412251790365,107.4256123784082,0.017978128360060294,37.35634262702624,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,40.0
127,127,2022-08-31,103.23233795166016,-0.013158682097515605,102.60197986757188,107.18803329467774,108.71348495483399,106.6631988462722,0.01802399124532652,32.06752439919934,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,11.11111111111111
128,128,2022-09-01,103.2711181640625,0.00037558899582291626,104.51113492761276,106.2648094177246,108.54765370686849,106.04645690405225,0.018294149926724634,25.30924400622402,,,,,,,,,,10.0
129,129,2022-09-02,102.83833312988281,-0.00419957132025365,102.5465692187528,105.57469253540039,108.44821090698242,105.46316167238507,0.017391964100079874,23.780041053714683,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,9.848484848484848
130,130,2022-09-06,102.2645263671875,-0.00559532189015372,102.19645050594012,105.1006706237793,108.32446899414063,104.8815916168946,0.016101513288251396,15.828258533340161,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,30.0
131,131,2022-09-07,105.5031509399414,0.031177967206336126,104.06376259441227,104.91753845214843,108.44057057698568,104.9946024029031,0.019640139371565078,30.141099895028375,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,16.666666666666664
132,132,2022-09-08,105.74629211425781,0.002301935362918023,106.3784405239351,104.68792724609375,108.47878977457682,105.13127325951305,0.019485521651363594,32.57055322418256,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,18.75
133,133,2022-09-09,107.92481231689453,0.020392047863508553,108.32356120657111,104.50063934326172,108.4483627319336,105.63918945176422,0.019971736698632548,45.17336753267573,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,16.666666666666664
134,134,2022-09-12,109.2961196899414,0.012626090662055755,105.85325571973208,104.92955017089844,108.37669041951497,106.30408585870552,0.01345079946253202,56.57109100655282,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,14.285714285714285
135,135,2022-09-13,102.81887817382812,-0.06109191710333671,103.21763028917023,104.74952850341796,108.10915120442708,105.67041173418235,0.024668882918253518,40.42607638459782,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,22.727272727272727
136,136,2022-09-14,104.06375885009766,0.012034801175022434,103.23708392832852,104.6959327697754,107.964892578125,105.37829302798512,0.025053884529008474,41.75230062683838,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,31.25
137,137,2022-09-15,102.60491943359375,-0.014117897876528947,101.21416360123007,104.63319091796875,107.69086837768555,104.87404328355032,0.02510945102353968,34.903901119752504,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,31.81818181818182
138,138,2022-09-16,101.2627944946289,-0.01316681590079322,100.8445802680667,104.43235855102539,107.36564127604167,104.21745259465551,0.025413761423182735,40.8116137613291,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,16.666666666666664
139,139,2022-09-19,104.26798248291016,0.02924527626215611,100.971019367848,104.57532348632813,107.16030604044596,104.22663984706546,0.027223131447990236,49.236446557231915,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0
140,140,2022-09-20,99.60943603515625,-0.04570744023255826,99.85256294193981,104.309814453125,106.79548365275065,103.38714824490015,0.031051235697815163,40.969833822610106,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,-10.0
141,141,2022-09-21,97.05159759521484,-0.026014128363919517,97.05161253898324,103.46465911865235,106.47114664713541,102.23522994495735,0.02935281604941371,39.27759900976994,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0
142,142,2022-09-22,95.84564208984375,-0.012503768527888485,94.26036587549673,102.47459411621094,106.00866444905598,101.07348669857306,0.02912838487571873,37.61958454134793,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,15.384615384615383
143,143,2022-09-23,94.35762023925781,-0.01564696831495666,93.45314102137125,101.11787490844726,105.46554870605469,99.85242006960665,0.027134893648485023,36.340834268042,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,8.333333333333332
144,144,2022-09-26,93.42396545410156,-0.009944132439402916,94.40624605697174,99.53065948486328,104.82762934366862,98.68361013951481,0.025622947478015662,35.92441517235683,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,4.761904761904762
145,145,2022-09-27,93.64765167236328,0.002391451234596979,94.44515173832872,98.6135368347168,104.18908513387045,97.76798132730545,0.02047104969426819,29.119515312566847,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,23.529411764705884
146,146,2022-09-28,95.99151611328125,0.024720460742358476,95.41770813465827,97.80631256103516,103.57242253621419,97.44498765202832,0.022258057972912283,34.003145876904426,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,16.666666666666664
147,147,2022-09-29,92.71399688720703,-0.03474036133686563,81.01413402525624,96.81722030639648,102.87948150634766,96.58480751296989,0.023783307593853407,25.92362072171946,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,29.700547077454665,0.0,2.631578947368421
148,148,2022-09-30,80.83907318115234,-0.1370590247907114,80.84877633533961,94.77484817504883,101.82400538126628,93.72194672536669,0.04673327706554744,16.196838205440514,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,5.7142857142857135
149,149,2022-10-03,83.05648803710938,0.02706052745317603,85.29337324738397,92.65369873046875,100.93457158406575,91.78277241841081,0.04646871660947401,23.881699838831196,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,13.157894736842104
150,150,2022-10-04,86.20758056640625,0.0372371603403999,85.08914543929082,91.31351318359376,100.24133275349935,90.76910117259179,0.04923477778121874,27.532994779622342,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,5.555555555555554
151,151,2022-10-05,88.60008239746094,0.027374672195866496,88.00681319881333,90.46836166381836,99.61685307820638,90.37473412256799,0.05071389776790881,32.78333687237901,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,9.09090909090909
152,152,2022-10-06,87.69559478759766,-0.010261119960064237,86.11033956513025,89.65335693359376,98.93862609863281,89.8876178798461,0.0507021846825798,33.13992493233329,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,8.333333333333332
153,153,2022-10-07,84.7682113647461,-0.03395106110818115,85.35172573459255,88.69441604614258,98.10431009928385,88.95681669528246,0.051300226929465426,25.72051683270496,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,10.526315789473683
154,154,2022-10-10,84.31108856201172,-0.00540721326276902,83.67893054155783,87.78312835693359,97.41444600423178,88.11213885286959,0.05132787740480322,28.72597875340432,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,13.636363636363637
155,155,2022-10-11,85.5754165649414,0.014884658965444424,85.58513179216291,86.97590484619141,96.77965672810872,87.65091661870083,0.051819807288227555,33.44556670478947,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,-3.552713678800501e-15
156,156,2022-10-12,86.08113861083984,0.005892271443455789,84.01932453974999,85.98486709594727,96.16237080891928,87.36550243545338,0.05078971895510387,35.62425206635798,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,2.5
157,157,2022-10-13,87.10233306884766,0.011793345912003567,88.0262555605078,85.42370071411133,95.62470397949218,87.31765345970689,0.050493302685386134,39.16956305152129,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,2.272727272727273
158,158,2022-10-14,85.1474838256836,-0.022698812826209672,87.07317047340611,85.85454177856445,95.02058283487956,86.92307716261175,0.023085422131918575,38.01069076166206,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,9.090909090909092
159,159,2022-10-17,87.5010986328125,0.0272664923201185,90.05890873933971,86.29900283813477,94.50934168497722,87.02817197537551,0.023107181973235344,41.61361423381211,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,15.384615384615383
160,160,2022-10-18,87.21903991699219,-0.0032286943358375113,85.83801272740656,86.40014877319337,94.0078254699707,87.06287523748763,0.020241450145277742,37.31722457998219,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0
161,161,2022-10-19,86.1395034790039,-0.012454539259636315,87.01480403110735,86.15409088134766,93.36237055460612,86.89498946321785,0.018340819315538603,39.84986317789136,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,100.0
162,162,2022-10-20,84.44725036621094,-0.019841032079804952,84.6320290593358,85.82925643920899,92.65240249633788,86.44994599103478,0.019010834224724764,58.12522227357302,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,20.0
163,163,2022-10-21,86.07141876220703,0.019050318930392864,85.38090747414381,85.95957717895507,91.92395604451498,86.38112285852064,0.016938236968167122,56.97567561174606,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,25.0
164,164,2022-10-24,85.5948715209961,-0.005552033128434394,85.61432083978487,86.08795547485352,91.13391443888347,86.2381680698798,0.016944883728143508,48.382138392045924,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,12.5
165,165,2022-10-25,89.20306396484375,0.04129001916269702,88.28886307926714,86.45072021484376,90.68005396525065,86.77724005078232,0.02086449038880519,51.49612386665314,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,18.181818181818183
166,166,2022-10-26,89.85468292236328,0.007278342829972538,90.33122601773844,86.8280746459961,90.20641810099283,87.3367751183425,0.020881934580785987,55.42522893639472,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0
167,167,2022-10-27,88.0554428100586,-0.02022708318377138,88.69733151689842,86.92338562011719,89.721435546875,87.46744197138179,0.022027192610315063,58.75640171037443,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,5.0
168,168,2022-10-28,91.25516510009766,0.03569294667345602,90.44792950597531,87.53415374755859,89.38784790039062,88.15611890387558,0.022748553696582154,66.13922187648727,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,40.0
169,169,2022-10-31,90.13671112060547,-0.012332064448334144,93.06411804684043,87.79771499633789,88.91680552164713,88.51622657964464,0.022255885180175322,60.67360365745233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,7.142857142857142
170,170,2022-11-01,91.1968002319336,0.011692281039603222,90.5743638288364,88.19549102783203,88.63638432820638,89.00360360733353,0.02229444806545763,61.66811679949883,,,,,,,,,,5.555555555555555
171,171,2022-11-02,87.82202911376953,-0.03770744104996778,87.50107300318398,88.36374359130859,88.32873204549153,88.78877188123097,0.025607264401600504,51.48237406137682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,42.857142857142854
172,172,2022-11-03,87.91927337646484,0.0011066752236633915,91.85813721914364,88.71094589233398,88.06451975504557,88.63068124400075,0.024459085759804277,56.18219737345438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,8.333333333333334
173,173,2022-11-04,93.16136932373047,0.057914098068927576,93.66710006833502,89.41994094848633,88.02464472452799,89.45444271304251,0.029648179771588137,61.18365694304966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,9.09090909090909
174,174,2022-11-07,90.87586212158203,-0.024838720827572026,91.84841291151942,89.94804000854492,87.93970794677735,89.71288260550423,0.031207906466404582,56.695161311500506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,10.0
175,175,2022-11-08,91.1773452758789,0.0033120364557384908,90.1269975327123,90.14546813964844,87.85736440022787,89.97914854557234,0.028639547629374575,59.494116787758635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,12.5
176,176,2022-11-09,89.57263946533203,-0.017756548921466518,93.68655356740422,90.11726379394531,87.64340184529622,89.90523780371046,0.029233290551004036,59.691083242668086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,8.333333333333332
177,177,2022-11-10,96.75983428955078,0.07718206290992799,97.55733933560387,90.98770294189453,87.77826309204102,91.15152807386325,0.03704591241182239,66.69706645970018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,-3.333333333333333
178,178,2022-11-11,103.17872619628906,0.06423071714068303,102.31314533136816,92.18005905151367,88.52291819254557,93.33829136884975,0.04025437221717064,73.16761555254752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,14.285714285714285
179,179,2022-11-14,101.52537536621094,-0.016153919444417054,105.02658134993897,93.31892547607421,89.13854777018229,94.82685209564269,0.04053120349471278,67.11699853365533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,45.0
180,180,2022-11-15,103.78170776367188,0.021980958574555228,102.36177883717824,94.57741622924804,89.72435201009115,96.45500767164799,0.040655793085276615,68.52043155018265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,23.076923076923077
181,181,2022-11-16,102.34233093261719,-0.013966349941761262,101.25305958179828,96.02944641113281,90.18242696126302,97.5254300827333,0.03797526051584734,69.1825825713852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,32.14285714285714
182,182,2022-11-17,102.46875762939453,0.0012345690238051335,104.67646046459853,97.48439483642578,90.67486572265625,98.42421690939898,0.037969970099588385,66.41049208207949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0
183,183,2022-11-18,102.52710723876953,0.0005692759801601036,101.73934548190836,98.42096862792968,91.26682891845704,99.17019696928453,0.035038472113060014,68.71332024042887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,30.0
184,184,2022-11-21,100.98075103759766,-0.015197309589196444,101.74906693465856,99.43145751953125,91.82248433430989,99.49938861806874,0.03410642365655652,64.56288033882493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,20.833333333333336
185,185,2022-11-22,103.06201934814453,0.020401021724284707,103.09118610721971,100.61992492675782,92.40537109375,100.14713965990069,0.034131941471243904,73.59235042896557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,26.923076923076927
186,186,2022-11-23,103.72335052490234,0.006396327089443883,103.52883576555108,102.03499603271484,92.99344482421876,100.79735981717371,0.032592301380644076,74.04563706535022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,25.0
187,187,2022-11-25,103.05228424072266,-0.006490790280591791,102.36178529578115,102.66424102783203,93.52510986328124,101.20734607600079,0.024494558133781232,67.48027771650285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,33.33333333333333
188,188,2022-11-28,102.07974243164062,-0.009482177032553123,102.47847899603329,102.5543426513672,94.08951848347982,101.36596359520803,0.013943006195557469,70.7643258245057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,20.833333333333336
189,189,2022-11-29,103.3343276977539,0.012215335253988244,104.14156855751845,102.73523788452148,94.61729278564454,101.72384797748909,0.013408987315442702,71.76192013600381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0
190,190,2022-11-30,106.67994689941406,0.03186356991164384,107.06895274944097,103.0250617980957,95.2659896850586,102.62495687238453,0.015295821251309318,78.82668652306262,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,28.57142857142857
191,191,2022-12-01,108.06096649169922,0.012862370846316645,105.99282557702229,103.5969253540039,95.9967051188151,103.61332225771446,0.01436149068491671,73.67570563820075,,,,,,,,,,0.0
192,192,2022-12-02,109.45600128173828,0.01282708132448742,108.3048651139361,104.29564971923828,96.83033014933268,104.67562753480969,0.014452146667375177,66.65708403094246,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,40.0
193,193,2022-12-05,106.9391098022461,-0.023263048515774737,106.96836445787123,104.73684997558594,97.52591985066732,105.08716976525267,0.01725059330293714,63.73611993506601,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,-20.0
194,194,2022-12-06,105.2904281616211,-0.015537090854102119,104.69535515966751,105.16781768798828,98.18243840535482,105.12412583731964,0.01729335553449399,53.94982992348055,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,6.666666666666666
195,195,2022-12-07,105.68065643310547,0.003699357352830528,105.9440406709682,105.42968139648437,98.73169148763021,105.2253132183716,0.01633242005213838,59.24774629497107,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,27.777777777777775
196,196,2022-12-08,108.63654327392578,0.02758597342171754,107.52442596084828,105.92100067138672,99.35775349934896,105.84553686483599,0.01816458921727338,64.77040773446504,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,10.714285714285714
197,197,2022-12-09,106.74398803710938,-0.017574512764126037,107.40734815698525,106.2901710510254,99.98070500691732,106.00889162343114,0.019225594015085414,59.28294044400374,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,14.285714285714285
198,198,2022-12-12,109.32917022705078,0.02392990943020564,112.78260579875965,107.0151138305664,100.58317184448242,106.61257864227107,0.019614346280561305,67.57421926193174,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,20.0
199,199,2022-12-13,110.09010314941406,0.0069359082377484504,110.91931567034985,107.69069137573243,101.24828491210937,107.24485582538799,0.019525059615401276,65.66561762686177,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,27.272727272727273
200,200,2022-12-14,108.7243423461914,-0.012483440353678814,106.51961694927856,107.89513092041015,101.83253631591796,107.51385337462497,0.01806356062138912,60.80782066163668,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,8.860759493670887
201,201,2022-12-15,105.85624694824219,-0.026733696855510605,104.25635440221373,107.67465896606446,102.4336769104004,107.2124703880099,0.01966220752360373,55.53420636787374,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,11.11111111111111
202,202,2022-12-16,103.35884857177734,-0.023875112834722295,102.42231940040324,107.06494369506837,102.94832941691081,106.51181187596762,0.019996919099066125,52.38124997336886,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,17.857142857142854
203,203,2022-12-19,100.52976989746094,-0.02775299847284917,100.48101163362554,106.42400970458985,103.19394276936849,105.42416787987548,0.020478892984435178,45.06801885964665,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,11.904761904761903
204,204,2022-12-20,100.68587493896484,0.0015516196362334361,113.90446889223149,105.96355438232422,103.52094319661458,104.56266007243717,0.020323783016419954,38.12718916071329,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,-3.658536585365856
205,205,2022-12-21,112.94843292236328,0.11492584757841229,111.4948763318793,106.69033203125,104.24664611816407,106.08734604515101,0.04303665134426747,56.76477371414282,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,38.57142857142857
206,206,2022-12-22,113.8556900024414,0.008000400588509413,113.27037638560019,107.21224670410156,105.0560811360677,107.4997722192038,0.04241929142317111,56.1729896325425,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,17.333333333333336
207,207,2022-12-23,113.40695190429688,-0.003949075638296026,113.6215745873654,107.87854309082032,105.61098505655924,108.57380488922072,0.04183945667490146,59.633808610906875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,50.0
208,208,2022-12-27,114.6849136352539,0.011205792900055033,114.70442658150009,108.41411743164062,105.99452463785808,109.68491557031767,0.04142689351205825,64.1492852471012,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,26.666666666666668
209,209,2022-12-28,112.16801452636719,-0.022190609661101448,113.24111193698347,108.62190856933594,106.34927927652994,110.13638810778122,0.0422739282060693,59.18254287597022,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,50.0
210,210,2022-12-29,114.48004913330078,0.020402687510596713,113.7093621108094,109.19747924804688,106.70589065551758,110.92614465787568,0.04231241339145762,58.42475773541738,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,27.777777777777775
211,211,2022-12-30,114.14836120605469,-0.002901548057478402,115.65070418112175,110.02669067382813,107.0994249979655,111.51200221209004,0.04096627157144586,61.178204237486476,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,66.66666666666666
212,212,2023-01-03,115.84580993652344,0.01476106584107773,117.02622161742296,111.27538681030273,107.54532674153646,112.2999672528961,0.03946861807527998,60.10897323767068,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,21.428571428571427
213,213,2023-01-04,118.24565124511719,0.020504168537511316,117.33839336876387,113.04697494506836,108.06927820841472,113.3810007060272,0.0370232452638496,62.03917899269336,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,21.428571428571427
214,214,2023-01-05,117.67008209228516,-0.004879456632001932,119.0163344891277,114.74539566040039,108.62558924357096,114.16083368534682,0.03736087965171178,63.52109687611711,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,33.33333333333333
