level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,business_investment_mom,industrial_production_mom,enterprise_software_spending_mom,global_trade_volume_mom,corporate_earnings_mom,daily_sentiment_score
178,178,2022-11-11,131.63722229003906,0.013643163319473614,131.14070430497358,126.29264755249024,118.05249354044597,126.40580188420388,0.01409442631913068,76.76013230722711,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,
179,179,2022-11-14,132.584228515625,0.00716830732573163,132.4739157670799,126.9858528137207,118.79177958170573,127.52915218082589,0.01394570696717659,77.55106475135855,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,50.0
180,180,2022-11-15,132.7129669189453,0.0009705222342396321,132.51989524956844,127.70010986328126,119.41451161702474,128.47166395139305,0.013877175080431976,75.53976798612109,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,0.0
181,181,2022-11-16,132.87847900390625,0.0012463662435495126,131.8578800693281,128.5553985595703,120.03549194335938,129.27290305185,0.012905197041793555,76.58645054662385,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,25.0
182,182,2022-11-17,134.32199096679688,0.010804816372330037,134.7541270735979,129.76947174072265,120.81089706420899,130.19091903638576,0.009764602618923762,73.99355084115705,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,0.0
183,183,2022-11-18,135.74713134765625,0.010553991490026261,135.66439981950086,130.89981231689453,121.73708572387696,131.20113945661674,0.009276392586169512,76.74058780685169,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,0.0
184,184,2022-11-21,134.86447143554688,-0.00652346782775257,135.71036822248473,131.81650085449218,122.66626001993815,131.86719981642221,0.010418341946491846,73.61707853004846,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,50.0
185,185,2022-11-22,137.08953857421875,0.01636391969618854,137.0895274552634,132.80122909545898,123.66808878580729,132.8167159542034,0.010725503535982206,80.89517553967889,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,0.0
186,186,2022-11-23,136.76771545410156,-0.00235029938792358,136.3263834382669,133.84572143554686,124.66615575154623,133.53507949963944,0.010070703783654728,88.72301365601363,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,42.857142857142854
187,187,2022-11-25,136.41831970214844,-0.0025579341364362785,136.05973113785575,134.50220642089843,125.52476501464844,134.0593049910047,0.007798197287154816,85.38323986679328,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,0.0
188,188,2022-11-28,134.40472412109375,-0.014870467875706127,134.156492705181,134.7789566040039,126.36925659179687,134.1221084692027,0.009322935125942844,74.62284561805336,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,8.333333333333332
189,189,2022-11-29,134.6897735595703,0.0021185832304360954,134.4139463723639,134.98951110839843,127.17842534383138,134.22532030381498,0.009151930770799965,72.67626377251281,0.0,0.6999999999999997,0.10000000000000009,8.592567060184898,-0.08538373420546863,0.8609556607834801,32.26434043784545,-1.2594809846167676,30.0
190,190,2022-11-30,136.9056396484375,0.016317766420316505,137.89862289529157,135.40877838134764,128.01844838460286,134.71265109374633,0.010259044792818977,79.86502215254055,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,0.0
191,191,2022-12-01,137.14468383789062,0.0017445281365647128,136.19765773758033,135.83539886474608,128.87946294148762,135.15483886540892,0.01025019371326575,75.27080184423434,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,16.666666666666664
192,192,2022-12-02,136.69415283203125,-0.0032904858773200336,136.0229654847365,136.07261505126954,129.55009689331055,135.4347141320675,0.01004932327779556,69.31166737951587,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,0.0
193,193,2022-12-05,135.53565979003906,-0.008511191513511254,135.43452164199897,136.0514678955078,130.13365580240887,135.45306788806232,0.010001983906339917,61.09191335433681,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,10.0
194,194,2022-12-06,135.618408203125,0.0006103424246381397,135.46208594477002,136.12686157226562,130.6354721069336,135.48312976352824,0.009748557108099397,60.95695156547609,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,18.75
195,195,2022-12-07,135.40692138671875,-0.0015606427609639437,135.98618362479962,135.95859985351564,131.1229705810547,135.46927369501742,0.008012650179218987,59.50226970884877,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,6.25
196,196,2022-12-08,135.8758544921875,0.0034571569905550623,135.52646412702177,135.86941375732422,131.56310170491537,135.54319747632107,0.008132394924343525,56.301234580123946,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,19.047619047619047
197,197,2022-12-09,135.2046661376953,-0.004951958366461724,135.91262812166946,135.7480484008789,131.9881284077962,135.48164632384365,0.008229323232556558,47.65691628539078,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,35.71428571428571
198,198,2022-12-12,137.19065856933594,0.014581950878397585,138.25721574275275,136.02664184570312,132.36608200073243,135.79237582302406,0.007936507522116644,59.17323047855153,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,19.047619047619047
199,199,2022-12-13,138.4411163330078,0.009073455649553452,138.34916267604743,136.4017761230469,132.79238001505533,136.27396500665748,0.008241886521304382,55.7737008081369,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,10.0
200,200,2022-12-14,137.78829956054688,-0.004726636268880164,136.55625210120658,136.49004211425782,133.19964345296225,136.5492985619101,0.006982239140784084,54.23985597738236,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,25.0
201,201,2022-12-15,130.8924560546875,-0.051342406232256096,129.87186838837536,135.8648193359375,133.41853892008464,135.52078174241507,0.017820633644999567,35.13117582380585,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,-25.0
202,202,2022-12-16,128.8696746826172,-0.015574419979915793,128.86966507402462,135.0823715209961,133.64148610432943,134.31148954972454,0.01813586353512656,35.11381776845768,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,0.0
203,203,2022-12-19,127.6835708618164,-0.009246519326431033,127.6559921122745,134.29716262817382,133.7494809468587,133.10641342465033,0.018149138025398272,32.028268894235495,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,33.33333333333333
204,204,2022-12-20,129.89944458007812,0.01720554733088431,130.41431820988046,133.72526626586915,133.88954289754233,132.52332818018266,0.019524111736118493,32.028295498756506,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,10.0
205,205,2022-12-21,130.69015502929688,0.006068644927676595,129.59601596407074,133.25358963012695,134.0044728597005,132.1900239709307,0.01979065846026561,33.89906828633656,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,0.0
206,206,2022-12-22,129.5316619873047,-0.00890394747887439,129.26501273190507,132.61917037963866,134.1114351908366,131.70668542845323,0.01969045755586588,32.742584915566056,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,66.66666666666666
207,207,2022-12-23,130.2396240234375,0.005450670085893393,130.31319601615826,132.1226661682129,134.12430699666342,131.43994699117764,0.019953491844491907,36.9564710869526,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,33.33333333333333
208,208,2022-12-27,130.94761657714844,0.005421354321426623,130.92922549536513,131.49836196899415,134.10132013956706,131.35043237044505,0.019215434709484027,38.84007997386703,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,30.0
209,209,2022-12-28,128.74095153808594,-0.01699511201525783,129.255828293259,130.52834548950196,133.97321090698242,130.8759813100161,0.01891155072903063,35.459331755207685,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,25.0
210,210,2022-12-29,129.69715881347656,0.007399927491289062,129.21905103544788,129.71923141479493,133.87268397013347,130.6616499470089,0.019472815265612935,36.802784364900674,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,37.5
211,211,2022-12-30,129.54086303710938,-0.0012058091956494994,129.73395679947276,129.5840721130371,133.76143010457358,130.45787050884533,0.011222864302205484,37.63048239329136,0.75,0.0,0.0,-8.030562388763563,-0.3271328890358194,-2.6604068857589924,0.5444652326285659,0.0,49.99999999999999
212,212,2023-01-03,130.147705078125,0.004673622331633051,130.62582294565473,129.71187515258788,133.62228724161784,130.4014767941689,0.010076868942024008,33.63249196814208,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,25.0
213,213,2023-01-04,131.11312866210938,0.007390529720355677,130.96599942568963,130.0548309326172,133.46782048543295,130.53086804288534,0.009559731048839329,32.74144164216972,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,75.0
214,214,2023-01-05,129.74313354492188,-0.010503928115987065,130.91083403351803,130.03919982910156,133.2971092224121,130.38764358871015,0.008862571498555858,31.67153457722874,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,0.0
215,215,2023-01-06,132.12449645996094,0.018188033104916446,132.47390850853577,130.18263397216796,133.13160781860353,130.70343501984664,0.010483389861717506,53.533703291990165,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,16.666666666666664
216,216,2023-01-09,131.98660278320312,-0.001044209726002465,132.04175087703112,130.42812805175782,132.97223739624025,130.9367382495478,0.009930801523299514,60.02368142642074,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,14.285714285714285
217,217,2023-01-10,133.13589477539062,0.008669948434610504,133.319771540435,130.71775512695314,132.86282323201496,131.33658489061014,0.01011006514870509,67.57565815846958,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,30.0
218,218,2023-01-11,133.55882263183594,0.0031716279578694728,133.20945755390298,130.97887573242187,132.8346265157064,131.74062811628755,0.010055286209638772,63.33780854190141,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,16.666666666666664
219,219,2023-01-12,133.8254852294922,0.001994602362401403,132.4555027266266,131.4873291015625,132.8058169047038,132.1196930459611,0.007557731368797135,61.88163754809566,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,25.0
220,220,2023-01-13,134.13809204101562,0.0023332048073315516,134.625391896296,131.9314224243164,132.71356531778972,132.48667468142554,0.007464305557905603,68.65233976770998,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,37.5
221,221,2023-01-17,133.49447631835938,-0.004809705839210347,132.76810127030072,132.3267837524414,132.59189173380534,132.66991134268622,0.007789523806958866,63.24857458728247,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,28.57142857142857
222,222,2023-01-18,129.09951782226562,-0.03347653816284737,128.72255002131152,132.22196502685546,132.3387372334798,132.02074888442792,0.013859492151986138,44.214113670259366,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,37.5
223,223,2023-01-19,129.2926025390625,0.0014945096039748224,130.25802306507518,132.03991241455077,132.13063532511393,131.52472227617966,0.01359481711397555,51.976228193598544,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,0.0
224,224,2023-01-20,129.8258819580078,0.00411611061170035,130.00977229671562,132.04818725585938,131.93755111694335,131.21584221833024,0.013289476150201299,50.475546235540826,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,25.0
225,225,2023-01-23,130.43272399902344,0.004663385777708633,129.87185702011575,131.87901000976564,131.77174453735353,131.07345708754718,0.011850303393849473,53.18868268327464,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,0.0
226,226,2023-01-24,130.092529296875,-0.002611607828436268,129.15470751370805,131.68960266113282,131.5789670308431,130.89510658015223,0.011857073981229148,49.79889481130816,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,10.0
227,227,2023-01-25,129.4213409423828,-0.005172670350359476,126.4515347545093,131.31814727783203,131.38618952433268,130.62714919146688,0.011341766526998668,43.698600396249375,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,14.285714285714285
228,228,2023-01-26,123.61963653564453,-0.045863886691163785,123.61043590250517,130.3242286682129,130.93382212320964,129.35305598131737,0.017426663267777476,32.85274001429687,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,0.0
229,229,2023-01-27,123.56446075439453,-0.0004464347243314495,123.50009963803555,129.29812622070312,130.43793360392252,128.30058412187685,0.017291834894545218,22.439305262216692,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,50.0
230,230,2023-01-30,124.40115356445312,0.006748483960130601,124.58503788082561,128.32443237304688,129.99169540405273,127.5915967477998,0.017637275173256393,26.62883991375915,0.5,0.0,-0.10000000000000009,4.120598059879943,-1.2406673533399748,-0.8574490889603381,-13.769340437006806,0.0,50.0
231,231,2023-01-31,123.87705993652344,-0.004221831621767438,123.6563939766467,127.36269073486328,129.7578488667806,126.91622641847681,0.017648347605505856,20.33000508527617,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,25.0
232,232,2023-02-01,124.20805358886719,0.002668389441333731,125.00799543293269,126.87354431152343,129.60246149698892,126.42383135854779,0.015273391487179813,19.85780125622827,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
233,233,2023-02-02,125.40335083007812,0.009577337867014894,125.36657973019332,126.484619140625,129.52645416259764,126.23828944428057,0.015793415500217928,24.384811870123656,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,75.0
234,234,2023-02-03,125.90904998779297,0.004024471841500492,124.88846813147524,126.09293594360352,129.3934410095215,126.17842772491917,0.015788818639244136,25.26263739640943,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,25.0
235,235,2023-02-06,125.21026611328125,-0.00556536780203324,124.74135501760546,125.5706901550293,129.2107780456543,126.002398340985,0.015562327337449196,25.179122655587108,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,12.5
236,236,2023-02-07,124.89765930175781,-0.00249977663675891,124.77814189076447,125.05120315551758,129.0563112894694,125.80153669748914,0.01556354494313694,33.33341403156673,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
237,237,2023-02-08,125.02638244628906,0.001030098225151068,125.64067277970733,124.6117073059082,128.8825365702311,125.6605995609073,0.01563836695233654,32.99128244748481,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
238,238,2023-02-09,124.4865493774414,-0.0043271016633293245,124.51447276872581,124.69839859008789,128.66716766357422,125.44713589118624,0.005063275195613726,28.724077610753298,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,-33.33333333333333
239,239,2023-02-10,126.20842742919922,0.01373705329951569,126.58072137907897,124.96279525756836,128.582750193278,125.58555253446131,0.006491852944559356,34.540955841991845,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
240,240,2023-02-13,127.83722686767578,0.012823063332275324,127.55800505522494,125.30640258789063,128.5207524617513,125.99494786777304,0.0072170658421717585,42.4579238145877,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,83.33333333333331
241,241,2023-02-14,126.59002685546875,-0.009804059777161053,125.83613981810213,125.57769927978515,128.42239125569662,126.10314404735406,0.007988693441996868,40.88289313478949,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,12.5
242,242,2023-02-15,126.9530258178711,0.0028634127939844464,126.18049226345288,125.85219650268554,128.31590194702147,126.25766800562988,0.007990292944145246,66.52028651891018,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,16.666666666666664
243,243,2023-02-16,125.64996337890625,-0.010317170051595857,125.18460529270442,125.87685775756836,128.13379643758137,126.14717625531648,0.008411089357289214,59.19804511551437,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
244,244,2023-02-17,125.66859436035156,0.0001482658634287579,124.71921894837743,125.85281219482422,127.99797846476237,126.06016136532284,0.008303707248307203,56.02475966385579,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,0.0
245,245,2023-02-21,122.58782958984375,-0.024820489076067886,122.76468322492757,125.59056854248047,127.68008956909179,125.42882831523572,0.011358842986925953,45.069967242423566,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,24.999999999999996
246,246,2023-02-22,121.89910125732422,-0.0056340856501912555,122.39239951499471,125.29071273803712,127.34383951822916,124.7870597592518,0.011413699743744484,41.40567538540267,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,40.0
247,247,2023-02-23,121.7315673828125,-0.0013753104389858883,120.64257959314719,124.96123123168945,126.9636952718099,124.23151569080828,0.011357884587017336,35.200678975141145,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,25.0
248,248,2023-02-24,121.52679443359375,-0.001683584449537931,122.31792106470763,124.66525573730469,126.56262766520182,123.73974818949654,0.011345804349416342,31.897963930245552,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,12.5
249,249,2023-02-27,121.45233917236328,-0.0006128531487941939,121.50817507529969,124.1896469116211,126.15018946329752,123.32385564092685,0.009891423762476526,33.63270541401802,0.0,-0.6000000000000001,-0.10000000000000009,1.7023392366701362,0.9044787904143092,6.737100737100743,-4.185121231705313,-0.46368940746053244,10.714285714285714
250,250,2023-02-28,120.3447494506836,-0.00916137969008952,119.97244806909461,123.44039916992188,125.69041137695312,122.78219996997352,0.008047317554022425,31.454498556471634,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,40.0
251,251,2023-03-01,119.31163024902344,-0.008621724175376756,119.49778778316691,122.71255950927734,125.2176498413086,122.15118729343713,0.007994377127249921,28.31932228272258,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,25.0
252,252,2023-03-02,120.00038146972656,0.005756109920630686,120.39129297280978,122.0172950744629,124.91434529622396,121.76013168912611,0.008390110941137287,33.17049855034301,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,20.0
253,253,2023-03-03,120.66120147705078,0.005491708813932372,120.66120083386843,121.51841888427734,124.62663192749024,121.56032619602149,0.008884109976585642,27.39005777758429,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,44.44444444444444
254,254,2023-03-06,121.17311096191406,0.004233561766167197,121.25687962708373,121.0688705444336,124.33820622762045,121.48992342618378,0.009187434576795982,20.116975950001958,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,38.46153846153846
255,255,2023-03-07,119.36747741699219,-0.015013411858363067,119.5815317761421,120.74683532714843,123.96936467488607,121.1040241517853,0.006919048589690497,19.157524767184555,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,0.0
256,256,2023-03-08,119.18132019042969,-0.0015607478739653458,119.4140100721122,120.47505722045898,123.60565770467123,120.75444161335699,0.006844138975857122,16.303531626919522,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,0.0
257,257,2023-03-09,117.42222595214844,-0.014869824902177309,117.38499220604271,120.04412307739258,123.20568720499675,120.14858422040996,0.007900325589317287,15.683331996848452,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,70.0
258,258,2023-03-10,116.76139068603516,-0.005643751084486583,116.48218179030867,119.56758270263671,122.97707901000976,119.53273085052362,0.0078926048157103,14.738371970103799,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,83.33333333333331
259,259,2023-03-13,116.88240051269531,0.0010358489464618145,117.72935896715786,119.11058883666992,122.7543436686198,119.0508526072821,0.007987871698110962,20.500583817217873,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,0.0
260,260,2023-03-14,116.01679992675781,-0.007433297924187944,114.47178359454423,118.67779388427735,122.47486521402995,118.49920666536858,0.007877780967880263,20.132361976380324,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,16.666666666666664
261,261,2023-03-15,114.74169921875,-0.011051499213587501,114.44385272762176,118.22080078125,122.17035319010417,117.8160234932561,0.008082544046135487,18.096922153336564,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,33.33333333333333
262,262,2023-03-16,116.06333923339844,0.011452561600337755,115.4862792308745,117.82709655761718,121.89886271158854,117.49735362782744,0.008989045207476433,27.37084329795786,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,28.57142857142857
263,263,2023-03-17,115.123291015625,-0.008132420094486614,115.70035660606021,117.2733055114746,121.55619405110677,117.06570588015425,0.008522812827819798,25.53954989004663,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,21.428571428571427
264,264,2023-03-20,117.21746826171875,0.018027262771240855,118.11097144916032,116.87774124145508,121.26647466023763,117.09329904043871,0.010910705359551258,38.77009347228241,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,
265,265,2023-03-21,117.80382537841797,0.004989831552968156,118.20403251468898,116.72137603759765,121.01959330240885,117.22248564734403,0.010347586833102206,44.40606292192077,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,10.0
266,266,2023-03-22,115.4583511352539,-0.02011087549140951,115.23498334797341,116.34907913208008,120.70494969685872,116.9017339178731,0.011936559638927329,34.993811834394094,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,25.0
267,267,2023-03-23,114.8254623413086,-0.00549661200960752,114.81615819457186,116.08940277099609,120.3649190266927,116.52422999486137,0.011265199150504387,30.68394172823345,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,50.0
268,268,2023-03-24,116.61248779296875,0.015443110916557827,117.71075011721383,116.07451248168945,120.10245030721029,116.54027686724453,0.01246607606794962,36.07956980032565,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,16.666666666666664
269,269,2023-03-27,120.35404968261719,0.03158144526779237,120.23305899758331,116.42167739868164,119.90730438232421,117.23369010640319,0.016018859055807515,52.69305518647208,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,50.0
270,270,2023-03-28,120.3819808959961,0.00023204846766889474,121.10795697136562,116.85819549560547,119.65879618326822,117.8061066136019,0.015647103393382107,53.30601238685889,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,50.0
271,271,2023-03-29,120.72636413574219,0.002856669883387712,121.14519257282058,117.45666198730468,119.46334075927734,118.33706252671831,0.014785235030884376,59.8666134469174,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,33.33333333333333
272,272,2023-03-30,120.27029418945312,-0.003784869830984377,120.50297759066657,117.87735748291016,119.24058303833007,118.68855919267008,0.014841077117108279,60.60779533497707,0.2400000000000002,0.0,0.20000000000000018,-6.498661389826566,0.05129073574465792,-1.1417522213525988,-9.595058213740447,0.0,0.0
