time_published,ticker_sentiment_score,ticker_sentiment_label
20220317T105520,-0.48783,Bearish
20220317T123416,0.034552,Neutral
20220317T125233,0.054895,Neutral
20220317T131524,-0.101372,Neutral
20220317T140500,0.003001,Neutral
20220317T150541,0.193494,Somewhat-Bullish
20220317T160000,0.052464,Neutral
20220317T170722,0.085368,Neutral
20220317T181800,0.025638,Neutral
20220317T214521,0.014029,Neutral
20220317T221845,0.085368,Neutral
20220318T123006,0.005829,Neutral
20220318T160420,-0.057768,Neutral
20220318T161551,0.013399,Neutral
20220318T171700,-0.150808,Somewhat-Bearish
20220318T205212,-0.242725,Somewhat-Bearish
20220318T214000,-0.000167,Neutral
20220318T215100,0.019795,Neutral
20220318T223600,0.235653,Somewhat-Bullish
20220319T002603,0.074953,Neutral
20220319T121700,0.610195,Bullish
20220319T122701,0.012682,Neutral
20220319T122900,-0.103304,Neutral
20220319T143800,0.004644,Neutral
20220319T145200,0.610195,Bullish
20220319T152500,0.610195,Bullish
20220319T164300,0.004644,Neutral
20220320T051048,0.015947,Neutral
20220320T124800,0.115452,Neutral
20220320T225200,0.023731,Neutral
20220321T010000,-0.040192,Neutral
20220321T070000,0.123581,Neutral
20220321T101400,0.080966,Neutral
20220321T110000,0.446284,Bullish
20220321T110525,-0.04313,Neutral
20220321T112056,0.001489,Neutral
20220321T114433,-0.048538,Neutral
20220321T123005,0.00853,Neutral
20220321T124717,-0.138165,Neutral
20220321T133600,-0.138165,Neutral
20220321T141651,-0.033587,Neutral
20220321T150000,0.423324,Bullish
20220321T151800,0.085978,Neutral
20220321T163025,-0.103913,Neutral
20220321T163700,0.180645,Somewhat-Bullish
20220321T170416,-0.124336,Neutral
20220321T170907,-0.061995,Neutral
20220321T172713,0.107266,Neutral
20220321T175955,-0.322814,Somewhat-Bearish
20220321T180800,0.053063,Neutral
20220321T202017,0.143908,Neutral
20220321T210000,0.081967,Neutral
20220321T235240,-0.040192,Neutral
20220322T005758,0.003497,Neutral
20220322T034952,0.010464,Neutral
20220322T071747,0.075736,Neutral
20220322T074212,0.001541,Neutral
20220322T081740,0.525228,Bullish
20220322T114500,0.113192,Neutral
20220322T115800,0.120142,Neutral
20220322T120843,-0.122833,Neutral
20220322T121427,0.018394,Neutral
20220322T123006,0.005304,Neutral
20220322T125644,-0.285439,Somewhat-Bearish
20220322T131600,0.043032,Neutral
20220322T133900,-0.455702,Bearish
20220322T143400,0.049363,Neutral
20220322T144300,0.00488,Neutral
20220322T144300,0.005668,Neutral
20220322T145144,0.005351,Neutral
20220322T145417,-0.224415,Somewhat-Bearish
20220322T145628,-0.155033,Somewhat-Bearish
20220322T150557,0.006144,Neutral
20220322T152300,0.109094,Neutral
20220322T155700,-0.404399,Bearish
20220322T183703,0.459117,Bullish
20220322T191800,0.085354,Neutral
20220322T203000,0.320975,Somewhat-Bullish
20220322T203800,-0.22483,Somewhat-Bearish
20220323T001100,0.038089,Neutral
20220323T093700,0.088736,Neutral
20220323T100000,0.087055,Neutral
20220323T100500,0.003064,Neutral
20220323T102300,0.41735,Bullish
20220323T104725,-0.117355,Neutral
20220323T112000,-0.01414,Neutral
20220323T130500,-0.375217,Bearish
20220323T133615,0.059475,Neutral
20220323T140000,0.504236,Bullish
20220323T162450,0.041753,Neutral
20220323T165700,0.072725,Neutral
20220323T171644,-0.216361,Somewhat-Bearish
20220323T182102,0.165118,Somewhat-Bullish
20220323T185832,0.07635,Neutral
20220323T191901,0.128767,Neutral
20220323T205941,0.003891,Neutral
20220323T213200,0.004882,Neutral
20220323T214518,-0.021791,Neutral
20220323T230623,-0.024132,Neutral
20220324T003000,0.072725,Neutral
20220324T050010,0.060235,Neutral
20220324T100950,0.129987,Neutral
20220324T102008,0.004111,Neutral
20220324T110000,0.170654,Somewhat-Bullish
20220324T113000,0.148577,Neutral
20220324T113000,0.148577,Neutral
20220324T115600,-0.112715,Neutral
20220324T120000,0.109646,Neutral
20220324T122600,0.048609,Neutral
20220324T134644,-0.100602,Neutral
20220324T140025,0.047781,Neutral
20220324T140800,0.02855,Neutral
20220324T142200,-0.139105,Neutral
20220324T153900,-0.008426,Neutral
20220324T155500,0.084578,Neutral
20220324T172300,-0.46792,Bearish
20220324T210722,0.059065,Neutral
20220324T215903,0.018955,Neutral
20220324T220400,0.092232,Neutral
20220324T231100,-0.17757,Somewhat-Bearish
20220325T090600,0.281777,Somewhat-Bullish
20220325T103530,-0.006378,Neutral
20220325T120000,0.151363,Somewhat-Bullish
20220325T120057,-0.071955,Neutral
20220325T123005,0.299737,Somewhat-Bullish
20220325T123005,0.00069,Neutral
20220325T140900,0.050995,Neutral
20220325T142913,-0.392533,Bearish
20220325T143929,0.25268,Somewhat-Bullish
20220325T153254,-0.208768,Somewhat-Bearish
20220325T171656,0.118058,Neutral
