Date,consumer_spending,retail_sales,import_prices,unemployment_rate,consumer_sentiment,crude_oil_prices,interest_rate,global_trade_volume,gdp_growth
2023-07-20,19935.205,718867.0,141.2,4.1,70.5,75.65,5.08,11263.243289,2.8
2023-07-21,19935.205,718867.0,141.2,4.1,70.5,77.06,5.08,11263.243289,2.8
2023-07-24,19935.205,718867.0,141.2,4.1,70.5,78.81,5.08,11263.243289,2.8
2023-07-25,19935.205,718867.0,141.2,4.1,70.5,79.76,5.08,11263.243289,2.8
2023-07-26,19935.205,718867.0,141.2,4.1,70.5,79.11,5.08,11263.243289,2.8
2023-07-27,19935.205,718867.0,141.2,4.1,70.5,80.17,5.33,11263.243289,2.8
2023-07-28,19935.205,718867.0,141.2,4.1,70.5,80.55,5.33,11263.243289,2.8
2023-07-31,19935.205,718867.0,141.2,4.1,70.5,81.8,5.33,11263.243289,2.8
2023-08-02,19935.205,718867.0,141.2,4.1,70.5,79.5,5.33,11263.243289,2.8
2023-08-03,19935.205,718867.0,141.2,4.1,70.5,81.56,5.33,11263.243289,2.8
2023-08-04,19935.205,718867.0,141.2,4.1,70.5,82.76,5.33,11263.243289,2.8
2023-08-07,19935.205,718867.0,141.2,4.1,70.5,81.94,5.33,11263.243289,2.8
2023-08-08,19935.205,718867.0,141.2,4.1,70.5,82.94,5.33,11263.243289,2.8
2023-08-09,19935.205,718867.0,141.2,4.1,70.5,84.35,5.33,11263.243289,2.8
2023-08-10,19935.205,718867.0,141.2,4.1,70.5,82.81,5.33,11263.243289,2.8
2023-08-11,19935.205,718867.0,141.2,4.1,70.5,83.17,5.33,11263.243289,2.8
2023-08-14,19935.205,718867.0,141.2,4.1,70.5,82.5,5.33,11263.243289,2.8
2023-08-15,19935.205,718867.0,141.2,4.1,70.5,81.06,5.33,11263.243289,2.8
2023-08-16,19935.205,718867.0,141.2,4.1,70.5,79.4,5.33,11263.243289,2.8
2023-08-17,19935.205,718867.0,141.2,4.1,70.5,80.43,5.33,11263.243289,2.8
2023-08-18,19935.205,718867.0,141.2,4.1,70.5,81.25,5.33,11263.243289,2.8
2023-08-21,19935.205,718867.0,141.2,4.1,70.5,80.71,5.33,11263.243289,2.8
2023-08-22,19935.205,718867.0,141.2,4.1,70.5,80.25,5.33,11263.243289,2.8
2023-08-23,19935.205,718867.0,141.2,4.1,70.5,78.91,5.33,11263.243289,2.8
2023-08-24,19935.205,718867.0,141.2,4.1,70.5,79.52,5.33,11263.243289,2.8
2023-08-25,19935.205,718867.0,141.2,4.1,70.5,80.47,5.33,11263.243289,2.8
2023-08-28,19935.205,718867.0,141.2,4.1,70.5,80.65,5.33,11263.243289,2.8
2023-08-29,19935.205,718867.0,141.2,4.1,70.5,81.14,5.33,11263.243289,2.8
2023-08-30,19935.205,718867.0,141.2,4.1,70.5,81.64,5.33,11263.243289,2.8
2023-08-31,19935.205,718867.0,141.2,4.1,70.5,83.55,5.33,11263.243289,2.8
2023-09-04,19935.205,718867.0,141.2,4.1,70.5,83.55,5.33,11263.243289,2.8
2023-09-05,19935.205,718867.0,141.2,4.1,70.5,86.74,5.33,11263.243289,2.8
2023-09-06,19935.205,718867.0,141.2,4.1,70.5,87.55,5.33,11263.243289,2.8
2023-09-07,19935.205,718867.0,141.2,4.1,70.5,86.87,5.33,11263.243289,2.8
2023-09-08,19935.205,718867.0,141.2,4.1,70.5,87.51,5.33,11263.243289,2.8
2023-09-11,19935.205,718867.0,141.2,4.1,70.5,87.3,5.33,11263.243289,2.8
2023-09-12,19935.205,718867.0,141.2,4.1,70.5,88.87,5.33,11263.243289,2.8
2023-09-13,19935.205,718867.0,141.2,4.1,70.5,88.59,5.33,11263.243289,2.8
2023-09-14,19935.205,718867.0,141.2,4.1,70.5,90.13,5.33,11263.243289,2.8
2023-09-15,19935.205,718867.0,141.2,4.1,70.5,90.83,5.33,11263.243289,2.8
2023-09-18,19935.205,718867.0,141.2,4.1,70.5,91.47,5.33,11263.243289,2.8
2023-09-19,19935.205,718867.0,141.2,4.1,70.5,91.16,5.33,11263.243289,2.8
2023-09-20,19935.205,718867.0,141.2,4.1,70.5,89.2,5.33,11263.243289,2.8
2023-09-21,19935.205,718867.0,141.2,4.1,70.5,89.56,5.33,11263.243289,2.8
2023-09-22,19935.205,718867.0,141.2,4.1,70.5,90.0,5.33,11263.243289,2.8
2023-09-25,19935.205,718867.0,141.2,4.1,70.5,89.68,5.33,11263.243289,2.8
2023-09-26,19935.205,718867.0,141.2,4.1,70.5,91.43,5.33,11263.243289,2.8
2023-09-27,19935.205,718867.0,141.2,4.1,70.5,93.67,5.33,11263.243289,2.8
2023-09-28,19935.205,718867.0,141.2,4.1,70.5,91.65,5.33,11263.243289,2.8
2023-09-29,19935.205,718867.0,141.2,4.1,70.5,90.77,5.33,11263.243289,2.8
2023-10-02,19935.205,718867.0,141.2,4.1,70.5,88.81,5.33,11263.243289,2.8
2023-10-03,19935.205,718867.0,141.2,4.1,70.5,89.26,5.33,11263.243289,2.8
2023-10-04,19935.205,718867.0,141.2,4.1,70.5,84.32,5.33,11263.243289,2.8
2023-10-05,19935.205,718867.0,141.2,4.1,70.5,82.3,5.33,11263.243289,2.8
2023-10-06,19935.205,718867.0,141.2,4.1,70.5,82.83,5.33,11263.243289,2.8
2023-10-09,19935.205,718867.0,141.2,4.1,70.5,82.83,5.33,11263.243289,2.8
2023-10-10,19935.205,718867.0,141.2,4.1,70.5,85.89,5.33,11263.243289,2.8
2023-10-11,19935.205,718867.0,141.2,4.1,70.5,83.7,5.33,11263.243289,2.8
2023-10-12,19935.205,718867.0,141.2,4.1,70.5,82.87,5.33,11263.243289,2.8
2023-10-13,19935.205,718867.0,141.2,4.1,70.5,87.67,5.33,11263.243289,2.8
2023-10-16,19935.205,718867.0,141.2,4.1,70.5,86.65,5.33,11263.243289,2.8
2023-10-17,19935.205,718867.0,141.2,4.1,70.5,86.66,5.33,11263.243289,2.8
2023-10-18,19935.205,718867.0,141.2,4.1,70.5,88.35,5.33,11263.243289,2.8
2023-10-19,19935.205,718867.0,141.2,4.1,70.5,89.35,5.33,11263.243289,2.8
2023-10-20,19935.205,718867.0,141.2,4.1,70.5,89.12,5.33,11263.243289,2.8
2023-10-23,19935.205,718867.0,141.2,4.1,70.5,85.49,5.33,11263.243289,2.8
2023-10-24,19935.205,718867.0,141.2,4.1,70.5,84.58,5.33,11263.243289,2.8
2023-10-25,19935.205,718867.0,141.2,4.1,70.5,86.07,5.33,11263.243289,2.8
2023-10-26,19935.205,718867.0,141.2,4.1,70.5,83.8,5.33,11263.243289,2.8
2023-10-27,19935.205,718867.0,141.2,4.1,70.5,86.04,5.33,11263.243289,2.8
2023-10-30,19935.205,718867.0,141.2,4.1,70.5,83.03,5.33,11263.243289,2.8
2023-10-31,19935.205,718867.0,141.2,4.1,70.5,81.64,5.33,11263.243289,2.8
2023-11-02,19935.205,718867.0,141.2,4.1,70.5,83.04,5.33,11263.243289,2.8
2023-11-03,19935.205,718867.0,141.2,4.1,70.5,81.19,5.33,11263.243289,2.8
2023-11-06,19935.205,718867.0,141.2,4.1,70.5,81.54,5.33,11263.243289,2.8
2023-11-07,19935.205,718867.0,141.2,4.1,70.5,77.96,5.33,11263.243289,2.8
2023-11-08,19935.205,718867.0,141.2,4.1,70.5,75.85,5.33,11263.243289,2.8
2023-11-09,19935.205,718867.0,141.2,4.1,70.5,76.34,5.33,11263.243289,2.8
2023-11-10,19935.205,718867.0,141.2,4.1,70.5,76.34,5.33,11263.243289,2.8
2023-11-13,19935.205,718867.0,141.2,4.1,70.5,78.86,5.33,11263.243289,2.8
2023-11-14,19935.205,718867.0,141.2,4.1,70.5,78.9,5.33,11263.243289,2.8
2023-11-15,19935.205,718867.0,141.2,4.1,70.5,77.15,5.33,11263.243289,2.8
2023-11-16,19935.205,718867.0,141.2,4.1,70.5,73.5,5.33,11263.243289,2.8
2023-11-17,19935.205,718867.0,141.2,4.1,70.5,76.47,5.33,11263.243289,2.8
2023-11-20,19935.205,718867.0,141.2,4.1,70.5,78.1,5.33,11263.243289,2.8
2023-11-21,19935.205,718867.0,141.2,4.1,70.5,78.35,5.33,11263.243289,2.8
2023-11-22,19935.205,718867.0,141.2,4.1,70.5,76.8,5.33,11263.243289,2.8
2023-11-23,19935.205,718867.0,141.2,4.1,70.5,76.8,5.33,11263.243289,2.8
2023-11-24,19935.205,718867.0,141.2,4.1,70.5,74.83,5.33,11263.243289,2.8
2023-11-27,19935.205,718867.0,141.2,4.1,70.5,74.46,5.33,11263.243289,2.8
2023-11-28,19935.205,718867.0,141.2,4.1,70.5,76.09,5.33,11263.243289,2.8
2023-11-29,19935.205,718867.0,141.2,4.1,70.5,77.56,5.33,11263.243289,2.8
2023-11-30,19935.205,718867.0,141.2,4.1,70.5,75.66,5.33,11263.243289,2.8
2023-12-04,19935.205,718867.0,141.2,4.1,70.5,72.73,5.33,11263.243289,2.8
2023-12-05,19935.205,718867.0,141.2,4.1,70.5,71.95,5.33,11263.243289,2.8
2023-12-06,19935.205,718867.0,141.2,4.1,70.5,68.98,5.33,11263.243289,2.8
2023-12-07,19935.205,718867.0,141.2,4.1,70.5,69.0,5.33,11263.243289,2.8
2023-12-08,19935.205,718867.0,141.2,4.1,70.5,70.87,5.33,11263.243289,2.8
2023-12-11,19935.205,718867.0,141.2,4.1,70.5,70.95,5.33,11263.243289,2.8
2023-12-12,19935.205,718867.0,141.2,4.1,70.5,68.27,5.33,11263.243289,2.8
2023-12-13,19935.205,718867.0,141.2,4.1,70.5,69.09,5.33,11263.243289,2.8
2023-12-14,19935.205,718867.0,141.2,4.1,70.5,71.21,5.33,11263.243289,2.8
2023-12-15,19935.205,718867.0,141.2,4.1,70.5,71.05,5.33,11263.243289,2.8
2023-12-18,19935.205,718867.0,141.2,4.1,70.5,72.16,5.33,11263.243289,2.8
2023-12-19,19935.205,718867.0,141.2,4.1,70.5,73.23,5.33,11263.243289,2.8
2023-12-20,19935.205,718867.0,141.2,4.1,70.5,73.87,5.33,11263.243289,2.8
2023-12-21,19935.205,718867.0,141.2,4.1,70.5,73.59,5.33,11263.243289,2.8
2023-12-22,19935.205,718867.0,141.2,4.1,70.5,73.29,5.33,11263.243289,2.8
2023-12-25,19935.205,718867.0,141.2,4.1,70.5,73.29,5.33,11263.243289,2.8
2023-12-26,19935.205,718867.0,141.2,4.1,70.5,75.84,5.33,11263.243289,2.8
2023-12-27,19935.205,718867.0,141.2,4.1,70.5,74.31,5.33,11263.243289,2.8
2023-12-28,19935.205,718867.0,141.2,4.1,70.5,72.02,5.33,11263.243289,2.8
2023-12-29,19935.205,718867.0,141.2,4.1,70.5,71.89,5.33,11263.243289,2.8
2024-01-02,19935.205,718867.0,141.2,4.1,70.5,70.62,5.33,11263.243289,2.8
2024-01-03,19935.205,718867.0,141.2,4.1,70.5,72.97,5.33,11263.243289,2.8
2024-01-04,19935.205,718867.0,141.2,4.1,70.5,72.38,5.33,11263.243289,2.8
2024-01-05,19935.205,718867.0,141.2,4.1,70.5,74.0,5.33,11263.243289,2.8
2024-01-08,19935.205,718867.0,141.2,4.1,70.5,71.06,5.33,11263.243289,2.8
2024-01-09,19935.205,718867.0,141.2,4.1,70.5,72.43,5.33,11263.243289,2.8
2024-01-10,19935.205,718867.0,141.2,4.1,70.5,71.57,5.33,11263.243289,2.8
2024-01-11,19935.205,718867.0,141.2,4.1,70.5,72.15,5.33,11263.243289,2.8
2024-01-12,19935.205,718867.0,141.2,4.1,70.5,72.94,5.33,11263.243289,2.8
2024-01-15,19935.205,718867.0,141.2,4.1,70.5,72.94,5.33,11263.243289,2.8
2024-01-16,19935.205,718867.0,141.2,4.1,70.5,72.63,5.33,11263.243289,2.8
2024-01-17,19935.205,718867.0,141.2,4.1,70.5,72.79,5.33,11263.243289,2.8
2024-01-18,19935.205,718867.0,141.2,4.1,70.5,74.32,5.33,11263.243289,2.8
2024-01-19,19935.205,718867.0,141.2,4.1,70.5,73.69,5.33,11263.243289,2.8
2024-01-22,19935.205,718867.0,141.2,4.1,70.5,75.26,5.33,11263.243289,2.8
2024-01-23,19935.205,718867.0,141.2,4.1,70.5,74.72,5.33,11263.243289,2.8
2024-01-24,19935.205,718867.0,141.2,4.1,70.5,75.48,5.33,11263.243289,2.8
2024-01-25,19935.205,718867.0,141.2,4.1,70.5,77.91,5.33,11263.243289,2.8
2024-01-26,19935.205,718867.0,141.2,4.1,70.5,78.45,5.33,11263.243289,2.8
2024-01-29,19935.205,718867.0,141.2,4.1,70.5,77.25,5.33,11263.243289,2.8
2024-01-30,19935.205,718867.0,141.2,4.1,70.5,78.3,5.33,11263.243289,2.8
2024-01-31,19935.205,718867.0,141.2,4.1,70.5,76.28,5.33,11263.243289,2.8
2024-02-02,19935.205,718867.0,141.2,4.1,70.5,72.72,5.33,11263.243289,2.8
2024-02-05,19935.205,718867.0,141.2,4.1,70.5,73.21,5.33,11263.243289,2.8
2024-02-06,19935.205,718867.0,141.2,4.1,70.5,73.83,5.33,11263.243289,2.8
2024-02-07,19935.205,718867.0,141.2,4.1,70.5,74.26,5.33,11263.243289,2.8
2024-02-08,19935.205,718867.0,141.2,4.1,70.5,76.67,5.33,11263.243289,2.8
2024-02-09,19935.205,718867.0,141.2,4.1,70.5,77.26,5.33,11263.243289,2.8
2024-02-12,19935.205,718867.0,141.2,4.1,70.5,77.34,5.33,11263.243289,2.8
2024-02-13,19935.205,718867.0,141.2,4.1,70.5,78.28,5.33,11263.243289,2.8
2024-02-14,19935.205,718867.0,141.2,4.1,70.5,77.09,5.33,11263.243289,2.8
2024-02-15,19935.205,718867.0,141.2,4.1,70.5,78.47,5.33,11263.243289,2.8
2024-02-16,19935.205,718867.0,141.2,4.1,70.5,79.65,5.33,11263.243289,2.8
2024-02-19,19935.205,718867.0,141.2,4.1,70.5,79.65,5.33,11263.243289,2.8
2024-02-20,19935.205,718867.0,141.2,4.1,70.5,78.72,5.33,11263.243289,2.8
2024-02-21,19935.205,718867.0,141.2,4.1,70.5,78.89,5.33,11263.243289,2.8
2024-02-22,19935.205,718867.0,141.2,4.1,70.5,79.64,5.33,11263.243289,2.8
2024-02-23,19935.205,718867.0,141.2,4.1,70.5,77.6,5.33,11263.243289,2.8
2024-02-26,19935.205,718867.0,141.2,4.1,70.5,78.53,5.33,11263.243289,2.8
2024-02-27,19935.205,718867.0,141.2,4.1,70.5,79.8,5.33,11263.243289,2.8
2024-02-28,19935.205,718867.0,141.2,4.1,70.5,79.44,5.33,11263.243289,2.8
2024-02-29,19935.205,718867.0,141.2,4.1,70.5,79.22,5.33,11263.243289,2.8
2024-03-04,19935.205,718867.0,141.2,4.1,70.5,79.67,5.33,11263.243289,2.8
2024-03-05,19935.205,718867.0,141.2,4.1,70.5,79.11,5.33,11263.243289,2.8
2024-03-06,19935.205,718867.0,141.2,4.1,70.5,80.08,5.33,11263.243289,2.8
2024-03-07,19935.205,718867.0,141.2,4.1,70.5,79.81,5.33,11263.243289,2.8
2024-03-08,19935.205,718867.0,141.2,4.1,70.5,78.96,5.33,11263.243289,2.8
2024-03-11,19935.205,718867.0,141.2,4.1,70.5,78.87,5.33,11263.243289,2.8
2024-03-12,19935.205,718867.0,141.2,4.1,70.5,78.51,5.33,11263.243289,2.8
2024-03-13,19935.205,718867.0,141.2,4.1,70.5,80.67,5.33,11263.243289,2.8
2024-03-14,19935.205,718867.0,141.2,4.1,70.5,82.16,5.33,11263.243289,2.8
2024-03-15,19935.205,718867.0,141.2,4.1,70.5,81.94,5.33,11263.243289,2.8
2024-03-18,19935.205,718867.0,141.2,4.1,70.5,83.68,5.33,11263.243289,2.8
2024-03-19,19935.205,718867.0,141.2,4.1,70.5,84.39,5.33,11263.243289,2.8
2024-03-20,19935.205,718867.0,141.2,4.1,70.5,82.79,5.33,11263.243289,2.8
2024-03-21,19935.205,718867.0,141.2,4.1,70.5,81.99,5.33,11263.243289,2.8
2024-03-22,19935.205,718867.0,141.2,4.1,70.5,81.1,5.33,11263.243289,2.8
2024-03-25,19935.205,718867.0,141.2,4.1,70.5,82.41,5.33,11263.243289,2.8
2024-03-26,19935.205,718867.0,141.2,4.1,70.5,82.41,5.33,11263.243289,2.8
2024-03-27,19935.205,718867.0,141.2,4.1,70.5,82.15,5.33,11263.243289,2.8
2024-03-28,19935.205,718867.0,141.2,4.1,70.5,83.96,5.33,11263.243289,2.8
2024-03-29,19935.205,718867.0,141.2,4.1,70.5,83.96,5.33,11263.243289,2.8
2024-04-02,19935.205,718867.0,141.2,4.1,70.5,85.95,5.33,11263.243289,2.8
2024-04-03,19935.205,718867.0,141.2,4.1,70.5,86.22,5.33,11263.243289,2.8
2024-04-04,19935.205,718867.0,141.2,4.1,70.5,87.37,5.33,11263.243289,2.8
2024-04-05,19935.205,718867.0,141.2,4.1,70.5,87.69,5.33,11263.243289,2.8
2024-04-08,19935.205,718867.0,141.2,4.1,70.5,87.24,5.33,11263.243289,2.8
2024-04-09,19935.205,718867.0,141.2,4.1,70.5,86.04,5.33,11263.243289,2.8
2024-04-10,19935.205,718867.0,141.2,4.1,70.5,86.98,5.33,11263.243289,2.8
2024-04-11,19935.205,718867.0,141.2,4.1,70.5,85.79,5.33,11263.243289,2.8
2024-04-12,19935.205,718867.0,141.2,4.1,70.5,86.46,5.33,11263.243289,2.8
2024-04-15,19935.205,718867.0,141.2,4.1,70.5,86.21,5.33,11263.243289,2.8
2024-04-16,19935.205,718867.0,141.2,4.1,70.5,86.15,5.33,11263.243289,2.8
2024-04-17,19935.205,718867.0,141.2,4.1,70.5,83.58,5.33,11263.243289,2.8
2024-04-18,19935.205,718867.0,141.2,4.1,70.5,83.5,5.33,11263.243289,2.8
2024-04-19,19935.205,718867.0,141.2,4.1,70.5,83.79,5.33,11263.243289,2.8
2024-04-22,19935.205,718867.0,141.2,4.1,70.5,83.82,5.33,11263.243289,2.8
2024-04-23,19935.205,718867.0,141.2,4.1,70.5,84.17,5.33,11263.243289,2.8
2024-04-24,19935.205,718867.0,141.2,4.1,70.5,84.09,5.33,11263.243289,2.8
2024-04-25,19935.205,718867.0,141.2,4.1,70.5,84.92,5.33,11263.243289,2.8
2024-04-26,19935.205,718867.0,141.2,4.1,70.5,85.38,5.33,11263.243289,2.8
2024-04-29,19935.205,718867.0,141.2,4.1,70.5,84.26,5.33,11263.243289,2.8
2024-04-30,19935.205,718867.0,141.2,4.1,70.5,83.49,5.33,11263.243289,2.8
2024-05-02,19935.205,718867.0,141.2,4.1,70.5,80.59,5.33,11263.243289,2.8
2024-05-03,19935.205,718867.0,141.2,4.1,70.5,79.65,5.33,11263.243289,2.8
2024-05-06,19935.205,718867.0,141.2,4.1,70.5,80.1,5.33,11263.243289,2.8
2024-05-07,19935.205,718867.0,141.2,4.1,70.5,79.97,5.33,11263.243289,2.8
2024-05-08,19935.205,718867.0,141.2,4.1,70.5,80.57,5.33,11263.243289,2.8
2024-05-09,19935.205,718867.0,141.2,4.1,70.5,80.86,5.33,11263.243289,2.8
2024-05-10,19935.205,718867.0,141.2,4.1,70.5,79.81,5.33,11263.243289,2.8
2024-05-13,19935.205,718867.0,141.2,4.1,70.5,80.71,5.33,11263.243289,2.8
2024-05-14,19935.205,718867.0,141.2,4.1,70.5,79.62,5.33,11263.243289,2.8
2024-05-15,19935.205,718867.0,141.2,4.1,70.5,80.23,5.33,11263.243289,2.8
2024-05-16,19935.205,718867.0,141.2,4.1,70.5,80.85,5.33,11263.243289,2.8
2024-05-17,19935.205,718867.0,141.2,4.1,70.5,81.66,5.33,11263.243289,2.8
2024-05-20,19935.205,718867.0,141.2,4.1,70.5,81.39,5.33,11263.243289,2.8
2024-05-21,19935.205,718867.0,141.2,4.1,70.5,80.66,5.33,11263.243289,2.8
2024-05-22,19935.205,718867.0,141.2,4.1,70.5,79.15,5.33,11263.243289,2.8
2024-05-23,19935.205,718867.0,141.2,4.1,70.5,77.47,5.33,11263.243289,2.8
2024-05-24,19935.205,718867.0,141.2,4.1,70.5,78.48,5.33,11263.243289,2.8
2024-05-27,19935.205,718867.0,141.2,4.1,70.5,78.48,5.33,11263.243289,2.8
2024-05-28,19935.205,718867.0,141.2,4.1,70.5,80.9,5.33,11263.243289,2.8
2024-05-29,19935.205,718867.0,141.2,4.1,70.5,80.24,5.33,11263.243289,2.8
2024-05-30,19935.205,718867.0,141.2,4.1,70.5,78.96,5.33,11263.243289,2.8
2024-05-31,19935.205,718867.0,141.2,4.1,70.5,77.97,5.33,11263.243289,2.8
2024-06-03,19935.205,718867.0,141.2,4.1,70.5,75.26,5.33,11263.243289,2.8
2024-06-04,19935.205,718867.0,141.2,4.1,70.5,74.27,5.33,11263.243289,2.8
2024-06-05,19935.205,718867.0,141.2,4.1,70.5,75.08,5.33,11263.243289,2.8
2024-06-06,19935.205,718867.0,141.2,4.1,70.5,76.52,5.33,11263.243289,2.8
2024-06-07,19935.205,718867.0,141.2,4.1,70.5,76.53,5.33,11263.243289,2.8
2024-06-10,19935.205,718867.0,141.2,4.1,70.5,78.75,5.33,11263.243289,2.8
2024-06-11,19935.205,718867.0,141.2,4.1,70.5,78.88,5.33,11263.243289,2.8
2024-06-12,19935.205,718867.0,141.2,4.1,70.5,79.56,5.33,11263.243289,2.8
2024-06-13,19935.205,718867.0,141.2,4.1,70.5,79.61,5.33,11263.243289,2.8
2024-06-14,19935.205,718867.0,141.2,4.1,70.5,79.41,5.33,11263.243289,2.8
2024-06-17,19935.205,718867.0,141.2,4.1,70.5,81.33,5.33,11263.243289,2.8
2024-06-18,19935.205,718867.0,141.2,4.1,70.5,82.67,5.33,11263.243289,2.8
2024-06-19,19935.205,718867.0,141.2,4.1,70.5,82.67,5.33,11263.243289,2.8
2024-06-20,19935.205,718867.0,141.2,4.1,70.5,83.34,5.33,11263.243289,2.8
2024-06-21,19935.205,718867.0,141.2,4.1,70.5,81.71,5.33,11263.243289,2.8
2024-06-24,19935.205,718867.0,141.2,4.1,70.5,82.63,5.33,11263.243289,2.8
2024-06-25,19935.205,718867.0,141.2,4.1,70.5,81.97,5.33,11263.243289,2.8
2024-06-26,19935.205,718867.0,141.2,4.1,70.5,82.19,5.33,11263.243289,2.8
2024-06-27,19935.205,718867.0,141.2,4.1,70.5,83.04,5.33,11263.243289,2.8
2024-06-28,19935.205,718867.0,141.2,4.1,70.5,82.83,5.33,11263.243289,2.8
2024-07-02,19935.205,718867.0,141.2,4.1,70.5,84.09,5.33,11263.243289,2.8
2024-07-03,19935.205,718867.0,141.2,4.1,70.5,85.19,5.33,11263.243289,2.8
2024-07-04,19935.205,718867.0,141.2,4.1,70.5,85.19,5.33,11263.243289,2.8
2024-07-05,19935.205,718867.0,141.2,4.1,70.5,84.44,5.33,11263.243289,2.8
2024-07-08,19935.205,718867.0,141.2,4.1,70.5,83.63,5.33,11263.243289,2.8
2024-07-09,19935.205,718867.0,141.2,4.1,70.5,82.78,5.33,11263.243289,2.8
2024-07-10,19935.205,718867.0,141.2,4.1,70.5,83.39,5.33,11263.243289,2.8
2024-07-11,19935.205,718867.0,141.2,4.1,70.5,83.92,5.33,11263.243289,2.8
2024-07-12,19935.205,718867.0,141.2,4.1,70.5,83.49,5.33,11263.243289,2.8
2024-07-15,19935.205,718867.0,141.2,4.1,70.5,83.22,5.33,11263.243289,2.8
2024-07-16,19935.205,718867.0,141.2,4.1,70.5,81.92,5.33,11263.243289,2.8
2024-07-17,19935.205,718867.0,141.2,4.1,70.5,84.16,5.33,11263.243289,2.8
2024-07-18,19935.205,718867.0,141.2,4.1,70.5,84.17,5.33,11263.243289,2.8
2024-07-19,19935.205,718867.0,141.2,4.1,70.5,81.43,5.33,11263.243289,2.8
2024-07-22,19935.205,718867.0,141.2,4.1,70.5,81.25,5.33,11263.243289,2.8
2024-07-23,19935.205,718867.0,141.2,4.1,70.5,78.24,5.33,11263.243289,2.8
2024-07-24,19935.205,718867.0,141.2,4.1,70.5,78.78,5.33,11263.243289,2.8
2024-07-25,19935.205,718867.0,141.2,4.1,70.5,79.43,5.33,11263.243289,2.8
2024-07-26,19935.205,718867.0,141.2,4.1,70.5,78.58,5.33,11263.243289,2.8
2024-07-29,19935.205,718867.0,141.2,4.1,70.5,77.27,5.33,11263.243289,2.8
2024-07-30,19935.205,718867.0,141.2,4.1,70.5,76.17,5.33,11263.243289,2.8
2024-07-31,19935.205,718867.0,141.2,4.1,70.5,79.36,5.33,11263.243289,2.8
2024-08-02,19935.205,718867.0,141.2,4.1,70.5,74.99,5.33,11263.243289,2.8
2024-08-05,19935.205,718867.0,141.2,4.1,70.5,74.46,5.33,11263.243289,2.8
2024-08-06,19935.205,718867.0,141.2,4.1,70.5,74.6,5.33,11263.243289,2.8
2024-08-07,19935.205,718867.0,141.2,4.1,70.5,76.68,5.33,11263.243289,2.8
2024-08-08,19935.205,718867.0,141.2,4.1,70.5,77.64,5.33,11263.243289,2.8
2024-08-09,19935.205,718867.0,141.2,4.1,70.5,78.28,5.33,11263.243289,2.8
2024-08-12,19935.205,718867.0,141.2,4.1,70.5,81.45,5.33,11263.243289,2.8
2024-08-13,19935.205,718867.0,141.2,4.1,70.5,79.81,5.33,11263.243289,2.8
2024-08-14,19935.205,718867.0,141.2,4.1,70.5,78.47,5.33,11263.243289,2.8
2024-08-15,19935.205,718867.0,141.2,4.1,70.5,79.66,5.33,11263.243289,2.8
2024-08-16,19935.205,718867.0,141.2,4.1,70.5,78.05,5.33,11263.243289,2.8
2024-08-19,19935.205,718867.0,141.2,4.1,70.5,75.82,5.33,11263.243289,2.8
2024-08-20,19935.205,718867.0,141.2,4.1,70.5,75.27,5.33,11263.243289,2.8
2024-08-21,19935.205,718867.0,141.2,4.1,70.5,72.76,5.33,11263.243289,2.8
2024-08-22,19935.205,718867.0,141.2,4.1,70.5,73.72,5.33,11263.243289,2.8
2024-08-23,19935.205,718867.0,141.2,4.1,70.5,75.82,5.33,11263.243289,2.8
2024-08-26,19935.205,718867.0,141.2,4.1,70.5,78.4,5.33,11263.243289,2.8
2024-08-27,19935.205,718867.0,141.2,4.1,70.5,76.5,5.33,11263.243289,2.8
2024-08-28,19935.205,718867.0,141.2,4.1,70.5,75.49,5.33,11263.243289,2.8
2024-08-29,19935.205,718867.0,141.2,4.1,70.5,76.9,5.33,11263.243289,2.8
2024-08-30,19935.205,718867.0,141.2,4.1,70.5,74.52,5.33,11263.243289,2.8
2024-09-02,19935.205,718867.0,141.2,4.1,70.5,74.52,5.33,11263.243289,2.8
2024-09-03,19935.205,718867.0,141.2,4.1,70.5,71.28,5.33,11263.243289,2.8
2024-09-04,19935.205,718867.0,141.2,4.1,70.5,70.11,5.33,11263.243289,2.8
2024-09-05,19935.205,718867.0,141.2,4.1,70.5,70.09,5.33,11263.243289,2.8
2024-09-06,19935.205,718867.0,141.2,4.1,70.5,68.58,5.33,11263.243289,2.8
2024-09-09,19935.205,718867.0,141.2,4.1,70.5,69.65,5.33,11263.243289,2.8
2024-09-10,19935.205,718867.0,141.2,4.1,70.5,66.73,5.33,11263.243289,2.8
2024-09-11,19935.205,718867.0,141.2,4.1,70.5,68.25,5.33,11263.243289,2.8
2024-09-12,19935.205,718867.0,141.2,4.1,70.5,69.89,5.33,11263.243289,2.8
2024-09-13,19935.205,718867.0,141.2,4.1,70.5,69.59,5.33,11263.243289,2.8
2024-09-16,19935.205,718867.0,141.2,4.1,70.5,71.1,5.33,11263.243289,2.8
2024-09-17,19935.205,718867.0,141.2,4.1,70.5,72.16,5.33,11263.243289,2.8
2024-09-18,19935.205,718867.0,141.2,4.1,70.5,71.87,5.33,11263.243289,2.8
2024-09-19,19935.205,718867.0,141.2,4.1,70.5,72.86,4.83,11263.243289,2.8
2024-09-20,19935.205,718867.0,141.2,4.1,70.5,72.72,4.83,11263.243289,2.8
