Date,business_investment,software_spending,corporate_earnings,interest_rate,gdp_growth,industrial_production,m2_money_supply,consumer_sentiment
2022-11-06,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-07,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-08,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-09,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-10,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-11,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-12,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-13,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-14,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-15,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-16,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-17,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-18,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-19,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-20,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-21,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-22,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-23,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-24,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-25,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-26,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-27,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-28,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-29,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-11-30,81129.0,12129.0,2809.855,3.83,3.4,103.1058,21367.1,56.7
2022-12-01,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-02,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-03,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-04,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-05,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-06,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-07,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-08,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-09,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-10,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-11,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-12,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-13,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-14,84472.0,12226.5,2809.855,3.83,3.4,101.8266,21273.2,59.8
2022-12-15,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-16,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-17,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-18,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-19,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-20,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-21,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-22,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-23,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-24,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-25,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-26,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-27,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-28,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-29,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-30,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2022-12-31,84472.0,12226.5,2809.855,4.33,3.4,101.8266,21273.2,59.8
2023-01-01,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-02,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-03,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-04,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-05,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-06,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-07,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-08,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-09,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-10,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-11,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-12,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-13,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-14,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-15,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-16,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-17,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-18,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-19,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-20,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-21,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-22,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-23,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-24,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-25,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-26,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-27,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-28,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-29,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-30,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-01-31,85910.0,12361.7,2796.826,4.33,2.8,102.7476,21188.1,64.9
2023-02-01,80327.0,12420.1,2796.826,4.33,2.8,102.8003,21117.6,66.9
2023-02-02,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-03,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-04,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-05,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-06,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-07,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-08,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-09,80327.0,12420.1,2796.826,4.57,2.8,102.8003,21117.6,66.9
2023-02-10,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-11,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-12,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-13,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-14,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-15,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-16,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-17,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-18,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-19,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-20,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-21,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-22,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-23,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-24,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-25,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-26,80327.0,12420.1,2796.826,4.58,2.8,102.8003,21117.6,66.9
2023-02-27,80327.0,12420.1,2796.826,4.57,2.8,102.8003,21117.6,66.9
2023-02-28,80327.0,12420.1,2796.826,4.57,2.8,102.8003,21117.6,66.9
2023-03-01,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-02,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-03,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-04,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-05,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-06,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-07,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-08,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-09,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-10,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-11,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-12,86009.0,12482.5,2796.826,4.57,2.8,102.8143,20870.5,62.0
2023-03-13,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-14,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-15,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-16,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-17,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-18,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-19,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-20,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-21,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-22,86009.0,12482.5,2796.826,4.58,2.8,102.8143,20870.5,62.0
2023-03-23,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-24,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-25,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-26,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-27,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-28,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-29,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-30,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-03-31,86009.0,12482.5,2796.826,4.83,2.8,102.8143,20870.5,62.0
2023-04-01,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-02,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-03,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-04,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-05,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-06,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-07,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-08,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-09,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-10,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-11,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-12,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-13,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-14,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-15,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-16,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-17,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-18,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-19,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-20,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-21,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-22,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-23,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-24,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-25,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-26,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-27,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-28,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-29,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-04-30,88308.0,12541.4,2835.546,4.83,2.4,103.2241,20711.9,63.7
2023-05-01,91942.0,12591.0,2835.546,4.83,2.4,102.9809,20804.6,59.0
2023-05-02,91942.0,12591.0,2835.546,4.83,2.4,102.9809,20804.6,59.0
2023-05-03,91942.0,12591.0,2835.546,4.83,2.4,102.9809,20804.6,59.0
2023-05-04,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-05,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-06,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-07,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-08,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-09,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-10,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-11,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-12,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-13,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-14,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-15,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-16,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-17,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-18,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-19,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-20,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-21,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-22,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-23,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-24,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-25,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-26,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-27,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-28,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-29,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-30,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-05-31,91942.0,12591.0,2835.546,5.08,2.4,102.9809,20804.6,59.0
2023-06-01,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-02,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-03,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-04,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-05,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-06,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-07,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-08,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-09,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-10,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-11,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-12,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-13,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-14,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-15,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-16,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-17,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-18,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-19,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-06-20,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-21,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-22,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-23,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-24,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-25,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-26,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-27,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-28,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-29,99644.0,12660.3,2835.546,5.07,2.4,102.3809,20788.4,64.2
2023-06-30,99644.0,12660.3,2835.546,5.08,2.4,102.3809,20788.4,64.2
2023-07-01,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-02,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-03,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-04,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-05,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-06,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-07,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-08,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-09,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-10,90739.0,12740.9,2953.039,5.07,4.4,103.0722,20762.6,71.5
2023-07-11,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-12,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-13,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-14,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-15,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-16,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-17,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-18,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-19,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-20,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-21,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-22,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-23,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-24,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-25,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-26,90739.0,12740.9,2953.039,5.08,4.4,103.0722,20762.6,71.5
2023-07-27,90739.0,12740.9,2953.039,5.33,4.4,103.0722,20762.6,71.5
2023-07-28,90739.0,12740.9,2953.039,5.33,4.4,103.0722,20762.6,71.5
2023-07-29,90739.0,12740.9,2953.039,5.33,4.4,103.0722,20762.6,71.5
2023-07-30,90739.0,12740.9,2953.039,5.33,4.4,103.0722,20762.6,71.5
2023-07-31,90739.0,12740.9,2953.039,5.33,4.4,103.0722,20762.6,71.5
2023-08-01,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-02,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-03,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-04,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-05,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-06,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-07,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-08,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-09,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-10,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-11,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-12,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-13,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-14,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-15,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-16,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-17,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-18,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-19,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-20,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-21,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-22,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-23,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-24,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-25,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-26,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-27,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-28,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-29,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-30,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-08-31,88789.0,12766.4,2953.039,5.33,4.4,103.0951,20735.1,69.4
2023-09-01,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-02,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-03,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-04,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-05,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-06,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-07,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-08,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-09,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-10,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-11,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-12,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-13,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-14,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-15,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-16,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-17,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
